,Predicted probability,Observed probability,Observed probability histogram,Observed probability bin edges,Delta,Predicted probability interp,Observed probability interp
0,0.0069523702113497565,0.007016082019229097,1177.0,0.007016082019229097,0.0009675006664311425,0.0,0.0
1,0.00850325868945423,0.008627496269226875,191.0,0.10596893937314047,0.0009363048068427027,0.010101010101010102,0.01029580971156463
2,0.008906857509898947,0.009048191674119965,57.0,0.20492179672705185,0.0003638736851553359,0.020202020202020204,0.02097408598161621
3,0.009528075203197206,0.009696705132379635,27.0,0.30387465408096326,0.002825241416906099,0.030303030303030304,0.03179707629446038
4,0.009578894482356493,0.009749807958020051,6.0,0.4028275114348746,0.017582727131689624,0.04040404040404041,0.04271161629600573
5,0.00959586030938464,0.009767537800995929,3.0,0.501780368788786,0.006056399357523112,0.05050505050505051,0.053691771024654944
6,0.009998768584514317,0.010188830742215105,3.0,0.6007332261426974,0.004133197640336261,0.06060606060606061,0.06472188982921767
7,0.01004637199308922,0.010238636317119298,3.0,0.6996860834966088,0.005595497999046017,0.07070707070707072,0.07579138303711841
8,0.010318989839678605,0.010523984972992895,5.0,0.7986389408505201,0.0004278303384805948,0.08080808080808081,0.0868925419447274
9,0.010387598439971613,0.0105958290783017,2.0,0.8975917982044315,0.0017877400276604671,0.09090909090909091,0.09801945982708415
10,0.010407754992369345,0.01061693857777668,,0.9965446555583429,0.02144065850117871,0.10101010101010102,0.10916743442524135
11,0.010562624438570811,0.010779165706990335,,,0.003972666993925622,0.11111111111111112,0.12033260935360623
12,0.010756258221730097,0.010982087106553684,,,0.0007528846930894284,0.12121212121212122,0.1315117454110526
13,0.010773399157583574,0.01100005487739586,,,0.0007678500570101887,0.13131313131313133,0.14270206761221182
14,0.010861750431016892,0.011092679933143668,,,0.0013612659327351118,0.14141414141414144,0.1539011588481377
15,0.01096004714202603,0.011195754874811392,,,0.0009288022320967926,0.15151515151515152,0.16510688357033354
16,0.011002116243191917,0.011239876433369989,,,0.002833088382118598,0.16161616161616163,0.1763173315328349
17,0.011057892881927045,0.011298381149256409,,,0.02286730388221947,0.17171717171717174,0.18753077535789697
18,0.011114516928033225,0.011357782682334894,,,0.0007795727427939436,0.18181818181818182,0.1987456378849829
19,0.01137150370850537,0.01162747473567216,,,0.0006115574612779451,0.19191919191919193,0.2099604666042012
20,0.011620280245928982,0.011888703752387153,,,0.00019006215770078771,0.20202020202020204,0.22117391332342606
21,0.011639429293523684,0.011908817451485976,,,0.003293998246828078,0.21212121212121213,0.23238471777028102
22,0.01187755234986454,0.012159008537644289,,,0.0011159492407935012,0.22222222222222224,0.24359169419870685
23,0.011924659819744554,0.012208519137323015,,,0.006839372821470624,0.23232323232323235,0.2547937203215377
24,0.011983203423595934,0.012270056443385746,,,0.011509137291236593,0.24242424242424243,0.26598972806594134
25,0.012012248738850984,0.012300589966906417,,,0.0017997765218092932,0.25252525252525254,0.2771786957730713
26,0.012037020855135805,0.01232663287881608,,,0.00807283761132016,0.26262626262626265,0.2883596415530568
27,0.012125137023245802,0.01241928076658072,,,0.00014133416422101863,0.27272727272727276,0.2995316175722267
28,0.01214126400542681,0.012436239063505994,,,0.0008925722254301549,0.2828282828282829,0.310693705098223
29,0.01217481423029465,0.012471520635242705,,,0.00146247244240294,0.29292929292929293,0.3218450101653044
30,0.01223756517700314,0.01253751668040004,,,0.010285824587364267,0.30303030303030304,0.33298465974998215
31,0.012248566074115508,0.01254908739541305,,,0.0007369735276990808,0.31313131313131315,0.34411179836844275
32,0.012418465985287841,0.01272782223374902,,,0.0003639558047894287,0.32323232323232326,0.3552255850237884
33,0.012454636081571158,0.012765881533290946,,,0.0004549677375297323,0.33333333333333337,0.3663251904440046
34,0.01253326214063133,0.012848624326652458,,,0.004052445660617465,0.3434343434343435,0.3774097945617064
35,0.01256258185790593,0.012879482673771259,,,0.001299806957850702,0.3535353535353536,0.388478584194777
36,0.012730485083166099,0.013056233380657756,,,0.006697624158695459,0.36363636363636365,0.39953075089335266
37,0.012849898571207108,0.013181976546702723,,,0.001268403701361831,0.37373737373737376,0.4105654889237792
38,0.013047715689573969,0.013390346617457194,,,0.0009232872199373965,0.38383838383838387,0.42158199336417024
39,0.013048995917006923,0.013391695412624305,,,0.012724883122408936,0.393939393939394,0.43257945828952526
40,0.013201532437911112,0.013552426400037842,,,0.0016253245093799107,0.4040404040404041,0.4435570750269934
41,0.013286341747193453,0.01364181289126154,,,0.0032866705678423758,0.4141414141414142,0.45451403046388406
42,0.013402316752380239,0.013764071304222303,,,0.004346292247895178,0.42424242424242425,0.465449505392753
43,0.013441315069220527,0.013805188754375863,,,0.004852710986978592,0.43434343434343436,0.4763626728790925
44,0.013442825154718396,0.013806780959507825,,,0.003392882677166642,0.4444444444444445,0.4872526966381576
45,0.01347940070041731,0.013845346942868098,,,0.0016534923049830175,0.4545454545454546,0.49811872940810353
46,0.01349873415510261,0.013865733630932131,,,0.003642217914855639,0.4646464646464647,0.5089599113070828
47,0.013502001731119151,0.013869179291126299,,,0.0055893297144682386,0.4747474747474748,0.5197753681621162
48,0.013613142861106153,0.013986390635540635,,,0.0007524367772079321,0.48484848484848486,0.5305642097976256
49,0.013664939218545724,0.014041024542718383,,,0.0026259856091933598,0.494949494949495,0.541325528271253
50,0.013677579643067705,0.014054358269528167,,,0.002730172286323329,0.5050505050505051,0.5520583960442492
51,0.013819391660300884,0.014203970451887038,,,0.000915393740593351,0.5151515151515152,0.5627618640731082
52,0.013864413849628554,0.014251477450904493,,,0.0037752776136122934,0.5252525252525253,0.5734349598083099
53,0.013921145907626609,0.01431134634581388,,,0.02192187007165869,0.5353535353535354,0.5840766850850441
54,0.014028040241589101,0.014424168431580009,,,0.0016340214579494416,0.5454545454545455,0.5946860138894438
55,0.014099983028373009,0.014500113435520046,,,0.00048156787790620825,0.5555555555555556,0.6052618899823783
56,0.014132202249839354,0.014534128320740636,,,0.001937601871362049,0.5656565656565657,0.6158032243609532
57,0.014362930491089831,0.014777774680045597,,,0.009036840855158434,0.5757575757575758,0.6263088925356055
58,0.014370173316836543,0.014785424686247106,,,0.0007674439797464849,0.5858585858585859,0.6367777315981498
59,0.014445616756989965,0.014865115424478659,,,0.001253451189916266,0.595959595959596,0.6472085370528478
60,0.01454346261478201,0.01496848598463596,,,0.003154674316313555,0.6060606060606061,0.6576000593789951
61,0.014571550639281838,0.014998163315667279,,,0.0018484754691332483,0.6161616161616162,0.667951000289075
