,FPR,TPR,Threshold,Cohort
91,0.1393312101910828,0.43258426966292135,0.22828931455251927,Training
92,0.1393312101910828,0.43820224719101125,0.22597899431054305,Training
93,0.14171974522292993,0.43820224719101125,0.2212858172681123,Training
94,0.14171974522292993,0.4438202247191011,0.22117229097890925,Training
95,0.14570063694267515,0.4438202247191011,0.21628492313621245,Training
96,0.14570063694267515,0.449438202247191,0.21596827195301602,Training
97,0.14729299363057324,0.449438202247191,0.21474590073402824,Training
98,0.14729299363057324,0.4550561797752809,0.2142418718811967,Training
99,0.15127388535031847,0.4550561797752809,0.21074002234144878,Training
100,0.15127388535031847,0.4606741573033708,0.21065545176925257,Training
101,0.1536624203821656,0.4606741573033708,0.2083157382730088,Training
102,0.1536624203821656,0.46629213483146065,0.20692496365875854,Training
103,0.1592356687898089,0.46629213483146065,0.1972728060703933,Training
104,0.1592356687898089,0.47752808988764045,0.19392216643722196,Training
105,0.16162420382165604,0.47752808988764045,0.19265519323519428,Training
106,0.16162420382165604,0.48314606741573035,0.19111031802625747,Training
107,0.16480891719745222,0.48314606741573035,0.18806457381160466,Training
108,0.16480891719745222,0.4887640449438202,0.1878605079378085,Training
109,0.17038216560509553,0.4887640449438202,0.18004646518314127,Training
110,0.17038216560509553,0.4943820224719101,0.17975870807675604,Training
111,0.17117834394904458,0.4943820224719101,0.17901254841904105,Training
112,0.17117834394904458,0.5,0.17836975048661038,Training
113,0.17277070063694266,0.5,0.17373816215331786,Training
114,0.17277070063694266,0.5056179775280899,0.1734979443776238,Training
115,0.1767515923566879,0.5056179775280899,0.16512355779119156,Training
116,0.1767515923566879,0.5112359550561798,0.16442162854083262,Training
117,0.17754777070063693,0.5112359550561798,0.16397362863734558,Training
118,0.17754777070063693,0.5168539325842697,0.1632182551776259,Training
119,0.17834394904458598,0.5168539325842697,0.1621893973563065,Training
120,0.17834394904458598,0.5224719101123596,0.161276012369098,Training
121,0.17993630573248406,0.5224719101123596,0.15880777230340398,Training
122,0.17993630573248406,0.5280898876404494,0.15873199098079807,Training
123,0.1807324840764331,0.5280898876404494,0.1573740614759774,Training
124,0.1807324840764331,0.5337078651685393,0.15573095147950045,Training
125,0.18949044585987262,0.5337078651685393,0.14376470439682318,Training
126,0.18949044585987262,0.5449438202247191,0.14355105203902263,Training
127,0.19028662420382167,0.5449438202247191,0.14353854329955967,Training
128,0.19028662420382167,0.550561797752809,0.14285706105592821,Training
129,0.1910828025477707,0.550561797752809,0.14163248529604647,Training
130,0.1910828025477707,0.5617977528089888,0.1395894131124117,Training
131,0.2014331210191083,0.5617977528089888,0.1317736168828367,Training
132,0.2014331210191083,0.5674157303370787,0.1304394724957875,Training
133,0.2213375796178344,0.5674157303370787,0.10985439090187664,Training
134,0.2213375796178344,0.5730337078651685,0.10693651925931662,Training
135,0.22213375796178345,0.5730337078651685,0.10682906484564392,Training
136,0.22213375796178345,0.5786516853932584,0.10658460054830915,Training
137,0.23089171974522293,0.5786516853932584,0.1015470951980821,Training
138,0.23089171974522293,0.5842696629213483,0.10126326113826034,Training
139,0.23168789808917198,0.5842696629213483,0.10032547641569478,Training
140,0.23168789808917198,0.5898876404494382,0.10024290916581362,Training
141,0.23248407643312102,0.5898876404494382,0.09999177184120377,Training
142,0.23248407643312102,0.5955056179775281,0.0989218888873213,Training
143,0.23964968152866242,0.5955056179775281,0.09286709930459935,Training
144,0.23964968152866242,0.601123595505618,0.09245860762314154,Training
145,0.24044585987261147,0.601123595505618,0.09037886636061154,Training
146,0.24044585987261147,0.6067415730337079,0.09016921064924878,Training
147,0.2412420382165605,0.6067415730337079,0.08966680623320206,Training
148,0.2412420382165605,0.6123595505617978,0.08904235206344377,Training
149,0.24920382165605096,0.6123595505617978,0.07935211578059513,Training
150,0.24920382165605096,0.6235955056179775,0.07694713763313428,Training
151,0.2635350318471338,0.6235955056179775,0.058878749073341875,Training
152,0.2635350318471338,0.6292134831460674,0.057863364081356373,Training
153,0.26910828025477707,0.6292134831460674,0.05503890835997278,Training
154,0.26910828025477707,0.6348314606741573,0.054923040962901806,Training
155,0.27388535031847133,0.6348314606741573,0.043920392878827624,Training
156,0.27388535031847133,0.6404494382022472,0.04356291974166293,Training
157,0.2754777070063694,0.6404494382022472,0.04305696860451076,Training
158,0.2754777070063694,0.6460674157303371,0.04124956936021428,Training
159,0.28503184713375795,0.6460674157303371,0.03323562600827353,Training
160,0.28503184713375795,0.651685393258427,0.032566744064744406,Training
161,0.285828025477707,0.651685393258427,0.031012962763237933,Training
162,0.285828025477707,0.6573033707865169,0.03068796046227152,Training
163,0.2906050955414013,0.6573033707865169,0.025196557248602654,Training
164,0.2906050955414013,0.6629213483146067,0.024422020964046616,Training
165,0.3001592356687898,0.6629213483146067,0.019898182977350288,Training
166,0.3001592356687898,0.6685393258426966,0.01975257047744742,Training
167,0.3017515923566879,0.6685393258426966,0.019095036630544602,Training
168,0.3017515923566879,0.6797752808988764,0.015929595113918508,Training
169,0.303343949044586,0.6797752808988764,0.01365415286225393,Training
170,0.303343949044586,0.6853932584269663,0.012610874295438628,Training
171,0.3105095541401274,0.6853932584269663,0.004808681753604963,Training
172,0.3105095541401274,0.6910112359550562,0.004226740791071196,Training
173,0.3160828025477707,0.6910112359550562,-0.0015817438760539313,Training
174,0.3160828025477707,0.6966292134831461,-0.0026553647334179747,Training
175,0.32722929936305734,0.6966292134831461,-0.011923296867169156,Training
176,0.32722929936305734,0.702247191011236,-0.01274038656622426,Training
177,0.3359872611464968,0.702247191011236,-0.021018019320883853,Training
178,0.3359872611464968,0.7078651685393258,-0.02270638320829183,Training
179,0.339171974522293,0.7078651685393258,-0.025388112429380372,Training
180,0.339171974522293,0.7134831460674157,-0.026399975079111442,Training
181,0.34235668789808915,0.7134831460674157,-0.027370452964765236,Training
182,0.34235668789808915,0.7191011235955056,-0.028365385349922022,Training
183,0.3431528662420382,0.7191011235955056,-0.029590967226466376,Training
184,0.3431528662420382,0.7247191011235955,-0.030271713632599687,Training
185,0.34554140127388533,0.7247191011235955,-0.034357909173799855,Training
186,0.34554140127388533,0.7303370786516854,-0.03437142583790852,Training
187,0.3734076433121019,0.7303370786516854,-0.05467496603481688,Training
188,0.3734076433121019,0.7359550561797753,-0.05481628585456399,Training
189,0.3837579617834395,0.7359550561797753,-0.058598762832468655,Training
190,0.3837579617834395,0.7415730337078652,-0.06016257217227945,Training
191,0.3853503184713376,0.7415730337078652,-0.06205383742670163,Training
192,0.3853503184713376,0.7528089887640449,-0.06247547842883391,Training
193,0.392515923566879,0.7528089887640449,-0.07023394136552213,Training
194,0.392515923566879,0.7584269662921348,-0.07027812018933748,Training
195,0.39490445859872614,0.7584269662921348,-0.07152513829993383,Training
196,0.39490445859872614,0.7640449438202247,-0.07154804063313647,Training
197,0.4156050955414013,0.7640449438202247,-0.09102073654453957,Training
198,0.4156050955414013,0.7696629213483146,-0.091337769910529,Training
199,0.42038216560509556,0.7696629213483146,-0.09284754963392676,Training
200,0.42038216560509556,0.7808988764044944,-0.09387325719111173,Training
201,0.42197452229299365,0.7808988764044944,-0.09393199733513664,Training
202,0.42197452229299365,0.7865168539325843,-0.09460904066611606,Training
203,0.4410828025477707,0.7865168539325843,-0.10738035880176856,Training
204,0.4410828025477707,0.7921348314606742,-0.10757046616910297,Training
205,0.4498407643312102,0.7921348314606742,-0.11550573726955385,Training
206,0.4498407643312102,0.797752808988764,-0.11578333755246453,Training
207,0.4601910828025478,0.797752808988764,-0.12272147735561069,Training
208,0.4601910828025478,0.8033707865168539,-0.12386775121514028,Training
209,0.46178343949044587,0.8033707865168539,-0.12463093251010816,Training
210,0.46178343949044587,0.8089887640449438,-0.12465774560089506,Training
211,0.48089171974522293,0.8089887640449438,-0.14321629571264258,Training
212,0.48089171974522293,0.8146067415730337,-0.14415316070108947,Training
213,0.482484076433121,0.8146067415730337,-0.14487200229316655,Training
214,0.482484076433121,0.8202247191011236,-0.14493106393691113,Training
215,0.4840764331210191,0.8202247191011236,-0.1455966728708224,Training
216,0.4840764331210191,0.8258426966292135,-0.14660832907081642,Training
217,0.5039808917197452,0.8258426966292135,-0.16471857328341044,Training
218,0.5039808917197452,0.8314606741573034,-0.16479708811085825,Training
219,0.5047770700636943,0.8314606741573034,-0.16642353250176864,Training
220,0.5047770700636943,0.8370786516853933,-0.16808839847220566,Training
221,0.5103503184713376,0.8370786516853933,-0.17168797365411173,Training
222,0.5103503184713376,0.8426966292134831,-0.17226802178639705,Training
223,0.5382165605095541,0.8426966292134831,-0.18933034892747888,Training
224,0.5382165605095541,0.848314606741573,-0.18950831036946536,Training
225,0.552547770700637,0.848314606741573,-0.20454176352252126,Training
226,0.552547770700637,0.8539325842696629,-0.2054851478434104,Training
227,0.5557324840764332,0.8539325842696629,-0.2061573305818525,Training
228,0.5557324840764332,0.8595505617977528,-0.2062898060588203,Training
229,0.5581210191082803,0.8595505617977528,-0.2079069277625259,Training
230,0.5581210191082803,0.8651685393258427,-0.20793779824755995,Training
231,0.571656050955414,0.8651685393258427,-0.2193923694532564,Training
232,0.571656050955414,0.8707865168539326,-0.2199162839702801,Training
233,0.589968152866242,0.8707865168539326,-0.2358017603655125,Training
234,0.589968152866242,0.8764044943820225,-0.23603031363146645,Training
235,0.6027070063694268,0.8764044943820225,-0.24544580346304723,Training
236,0.6027070063694268,0.8820224719101124,-0.24548425111634833,Training
237,0.6226114649681529,0.8820224719101124,-0.2633895003754782,Training
238,0.6226114649681529,0.8876404494382022,-0.2634793824519322,Training
239,0.6273885350318471,0.8876404494382022,-0.2674836803556655,Training
240,0.6273885350318471,0.8932584269662921,-0.2678535561350237,Training
241,0.6321656050955414,0.8932584269662921,-0.2747916621715062,Training
242,0.6321656050955414,0.9044943820224719,-0.2766008607132503,Training
243,0.6536624203821656,0.9044943820224719,-0.3025807962379589,Training
244,0.6536624203821656,0.9101123595505618,-0.3026509524072317,Training
245,0.660031847133758,0.9101123595505618,-0.3087895140692868,Training
246,0.660031847133758,0.9157303370786517,-0.30886264378749545,Training
247,0.6640127388535032,0.9157303370786517,-0.31640453518333256,Training
248,0.6640127388535032,0.9213483146067416,-0.3166663039578906,Training
249,0.6767515923566879,0.9213483146067416,-0.32488611890433344,Training
250,0.6767515923566879,0.9269662921348315,-0.32570588921142196,Training
251,0.679140127388535,0.9269662921348315,-0.32782261881835006,Training
252,0.679140127388535,0.9325842696629213,-0.32803348486506,Training
253,0.6950636942675159,0.9325842696629213,-0.34132469803016524,Training
254,0.6950636942675159,0.9382022471910112,-0.34170653477109486,Training
255,0.7364649681528662,0.9382022471910112,-0.38106112177562834,Training
256,0.7364649681528662,0.9438202247191011,-0.3830961875378502,Training
257,0.7412420382165605,0.9438202247191011,-0.38555946759083715,Training
258,0.7412420382165605,0.949438202247191,-0.3855970187920052,Training
259,0.7834394904458599,0.949438202247191,-0.4268013308951248,Training
260,0.7834394904458599,0.9550561797752809,-0.42903191696709375,Training
261,0.7906050955414012,0.9550561797752809,-0.4372609365651001,Training
262,0.7906050955414012,0.9606741573033708,-0.4376276736613949,Training
263,0.8152866242038217,0.9606741573033708,-0.4804027573942651,Training
264,0.8152866242038217,0.9662921348314607,-0.4825478064829375,Training
265,0.8232484076433121,0.9662921348314607,-0.4881883466236143,Training
266,0.8232484076433121,0.9719101123595506,-0.4901381219784757,Training
267,0.8845541401273885,0.9719101123595506,-0.5697810827563815,Training
268,0.8845541401273885,0.9775280898876404,-0.5717414167804273,Training
269,0.9171974522292994,0.9775280898876404,-0.636707133260845,Training
270,0.9171974522292994,0.9831460674157303,-0.6370863883700584,Training
271,0.9578025477707006,0.9831460674157303,-0.7708575852969739,Training
272,0.9578025477707006,0.9887640449438202,-0.7712541051471211,Training
273,0.982484076433121,0.9887640449438202,-0.9215468596853157,Training
274,0.982484076433121,0.9943820224719101,-0.9225859875862168,Training
275,0.9928343949044586,0.9943820224719101,-1.0226438701619023,Training
276,0.9928343949044586,1.0,-1.0257421805750138,Training
277,1.0,1.0,-1.6621434225077099,Training
0,0.0,0.0,2.411829902122294,Testing
1,0.0007930214115781126,0.0,1.4118299021222942,Testing
2,0.0007930214115781126,0.007352941176470588,1.1640130338833166,Testing
3,0.004758128469468675,0.007352941176470588,1.0570945546828152,Testing
4,0.004758128469468675,0.014705882352941176,1.0296342961473308,Testing
5,0.0055511498810467885,0.014705882352941176,1.0042242778418808,Testing
6,0.0055511498810467885,0.022058823529411766,0.9767136406308188,Testing
7,0.007137192704203013,0.022058823529411766,0.961891873310347,Testing
8,0.007137192704203013,0.029411764705882353,0.9498835551197786,Testing
9,0.00951625693893735,0.029411764705882353,0.9197193766356341,Testing
10,0.00951625693893735,0.03676470588235294,0.8912751422535515,Testing
11,0.011895321173671689,0.03676470588235294,0.8483518561968406,Testing
12,0.011895321173671689,0.04411764705882353,0.8450557730824613,Testing
13,0.016653449643140365,0.04411764705882353,0.8072050492864515,Testing
14,0.016653449643140365,0.051470588235294115,0.805109609245841,Testing
15,0.022997620935765267,0.051470588235294115,0.7574148167599551,Testing
16,0.022997620935765267,0.058823529411764705,0.7542641471629753,Testing
17,0.030927835051546393,0.058823529411764705,0.7031552638997953,Testing
18,0.030927835051546393,0.07352941176470588,0.698548094165784,Testing
19,0.0317208564631245,0.07352941176470588,0.6903792248667798,Testing
20,0.0317208564631245,0.08823529411764706,0.6874894696793402,Testing
21,0.03251387787470262,0.08823529411764706,0.6800605789090512,Testing
22,0.03251387787470262,0.09558823529411764,0.6792657012551286,Testing
23,0.034892942109436956,0.09558823529411764,0.6714004002426357,Testing
24,0.034892942109436956,0.10294117647058823,0.6694015055991118,Testing
25,0.035685963521015066,0.10294117647058823,0.6689833784623037,Testing
26,0.035685963521015066,0.11029411764705882,0.6680302143201933,Testing
27,0.03885804916732752,0.11029411764705882,0.6628320497119168,Testing
28,0.03885804916732752,0.11764705882352941,0.6482331439464689,Testing
29,0.04520222045995242,0.11764705882352941,0.628123893901251,Testing
30,0.04520222045995242,0.125,0.6265962976076979,Testing
31,0.05313243457573354,0.125,0.6144213669181936,Testing
32,0.05313243457573354,0.1323529411764706,0.6124427323149461,Testing
33,0.0626486915146709,0.1323529411764706,0.5846530175090375,Testing
34,0.0626486915146709,0.13970588235294118,0.5837086464215048,Testing
35,0.06582077716098335,0.13970588235294118,0.5807831546989871,Testing
36,0.06582077716098335,0.14705882352941177,0.5797832556869562,Testing
37,0.06819984139571768,0.14705882352941177,0.570590696124139,Testing
38,0.06819984139571768,0.16176470588235295,0.5683895069709709,Testing
39,0.07057890563045202,0.16176470588235295,0.5628686836459706,Testing
40,0.07057890563045202,0.16911764705882354,0.5624513234884345,Testing
41,0.0761300555114988,0.16911764705882354,0.5380061999307197,Testing
42,0.0761300555114988,0.17647058823529413,0.5350333467039204,Testing
43,0.0943695479777954,0.17647058823529413,0.4998340447201077,Testing
44,0.0943695479777954,0.18382352941176472,0.4977419717113309,Testing
45,0.09516256938937351,0.18382352941176472,0.49609449033613356,Testing
46,0.09516256938937351,0.19117647058823528,0.4954524187324683,Testing
47,0.09833465503568596,0.19117647058823528,0.4928085361830813,Testing
48,0.09833465503568596,0.20588235294117646,0.4921553513355525,Testing
49,0.0999206978588422,0.20588235294117646,0.4882897075609774,Testing
50,0.0999206978588422,0.21323529411764705,0.48703877880931684,Testing
51,0.1007137192704203,0.21323529411764705,0.4837170244087806,Testing
52,0.1007137192704203,0.22058823529411764,0.47932768781340424,Testing
53,0.11498810467882632,0.22058823529411764,0.46430566245708943,Testing
54,0.11498810467882632,0.22794117647058823,0.4622897034207167,Testing
55,0.12450436161776368,0.22794117647058823,0.4323683613488137,Testing
56,0.12450436161776368,0.23529411764705882,0.4320512716165664,Testing
57,0.13481363996827914,0.23529411764705882,0.40879150278665927,Testing
58,0.13481363996827914,0.2426470588235294,0.40860927581116446,Testing
59,0.14115781126090404,0.2426470588235294,0.39807356578590913,Testing
60,0.14115781126090404,0.25735294117647056,0.3964203682046929,Testing
61,0.14591593973037273,0.25735294117647056,0.3895099374577736,Testing
62,0.14591593973037273,0.27205882352941174,0.3886619591052592,Testing
63,0.15543219666931007,0.27205882352941174,0.37208582217234487,Testing
64,0.15543219666931007,0.27941176470588236,0.3700772816671024,Testing
65,0.1578112609040444,0.27941176470588236,0.3648986134568548,Testing
66,0.1578112609040444,0.2867647058823529,0.36372836904352324,Testing
67,0.1625693893735131,0.2867647058823529,0.352561244952293,Testing
68,0.1625693893735131,0.29411764705882354,0.35245400700919216,Testing
69,0.16653449643140364,0.29411764705882354,0.34421192570136205,Testing
70,0.16653449643140364,0.3014705882352941,0.3436620618400834,Testing
71,0.17525773195876287,0.3014705882352941,0.3367901258398503,Testing
72,0.17525773195876287,0.3088235294117647,0.333878323131953,Testing
73,0.18001586042823156,0.3088235294117647,0.3271893071900641,Testing
74,0.18001586042823156,0.3161764705882353,0.32668651850715674,Testing
75,0.183187946074544,0.3161764705882353,0.32481938636831886,Testing
76,0.183187946074544,0.3235294117647059,0.3240969731808635,Testing
77,0.18715305313243458,0.3235294117647059,0.32025659436941567,Testing
78,0.18715305313243458,0.33088235294117646,0.3197495024834949,Testing
79,0.1879460745440127,0.33088235294117646,0.318694037199648,Testing
80,0.1879460745440127,0.3382352941176471,0.3181042046527624,Testing
81,0.19111816019032513,0.3382352941176471,0.3147667451640595,Testing
82,0.19111816019032513,0.34558823529411764,0.30741885897659377,Testing
83,0.1942902458366376,0.34558823529411764,0.3024255695680137,Testing
84,0.1942902458366376,0.35294117647058826,0.2990008974122858,Testing
85,0.1950832672482157,0.35294117647058826,0.29722507358226263,Testing
86,0.1950832672482157,0.36764705882352944,0.29648452595708297,Testing
87,0.20618556701030927,0.36764705882352944,0.2813274580754853,Testing
88,0.20618556701030927,0.38235294117647056,0.2795376037724038,Testing
89,0.20777160983346551,0.38235294117647056,0.277521124468752,Testing
90,0.20777160983346551,0.3897058823529412,0.27735045833530325,Testing
91,0.21015067406819984,0.3897058823529412,0.2728262617581128,Testing
92,0.21015067406819984,0.39705882352941174,0.2725394012038412,Testing
93,0.21332275971451228,0.39705882352941174,0.2658858881979346,Testing
94,0.21332275971451228,0.40441176470588236,0.2655536420924138,Testing
95,0.21570182394924664,0.40441176470588236,0.2629494915609763,Testing
96,0.21570182394924664,0.4117647058823529,0.2624579762974142,Testing
97,0.21808088818398097,0.4117647058823529,0.26101919326424816,Testing
98,0.21808088818398097,0.41911764705882354,0.260934720041104,Testing
99,0.22521808088818399,0.41911764705882354,0.25266071474817087,Testing
100,0.22521808088818399,0.4338235294117647,0.25001676900878245,Testing
101,0.22759714512291832,0.4338235294117647,0.24835051868855854,Testing
102,0.22759714512291832,0.4411764705882353,0.2482952868823672,Testing
103,0.23632038065027755,0.4411764705882353,0.23754027604180222,Testing
104,0.23632038065027755,0.4485294117647059,0.23749565448928542,Testing
105,0.2529738302934179,0.4485294117647059,0.22668685970049182,Testing
106,0.2529738302934179,0.45588235294117646,0.22649459595773655,Testing
107,0.2704203013481364,0.45588235294117646,0.20358791218940012,Testing
108,0.2704203013481364,0.4632352941176471,0.20356702681328823,Testing
109,0.27993655828707376,0.4632352941176471,0.1937564100757608,Testing
110,0.27993655828707376,0.47058823529411764,0.1934506185467396,Testing
111,0.2854877081681205,0.47058823529411764,0.18795018146358156,Testing
112,0.2854877081681205,0.47794117647058826,0.18719915068719384,Testing
113,0.28628072957969863,0.47794117647058826,0.18654994024929433,Testing
114,0.28628072957969863,0.4852941176470588,0.1856797706801533,Testing
115,0.28786677240285485,0.4852941176470588,0.18557135252193582,Testing
116,0.28786677240285485,0.49264705882352944,0.18477717259965518,Testing
117,0.3084853291038858,0.49264705882352944,0.17085470358572383,Testing
118,0.3084853291038858,0.5,0.16987789364309588,Testing
119,0.31086439333862015,0.5,0.16686385775574877,Testing
120,0.31086439333862015,0.5147058823529411,0.16606856221844044,Testing
121,0.31165741475019826,0.5147058823529411,0.16549857751234445,Testing
122,0.31165741475019826,0.5220588235294118,0.1652755574635098,Testing
123,0.32355273592386996,0.5220588235294118,0.14964086832333895,Testing
124,0.32355273592386996,0.5294117647058824,0.14913705882677303,Testing
125,0.32989690721649484,0.5294117647058824,0.1459067825697206,Testing
126,0.32989690721649484,0.5367647058823529,0.14548830625922068,Testing
127,0.3354480570975416,0.5367647058823529,0.14182834262117167,Testing
128,0.3354480570975416,0.5441176470588235,0.1413917575543654,Testing
129,0.3370340999206979,0.5441176470588235,0.1410858059176404,Testing
130,0.3370340999206979,0.5514705882352942,0.1407963297254351,Testing
131,0.3402061855670103,0.5514705882352942,0.13779276314137315,Testing
132,0.3402061855670103,0.5588235294117647,0.13768161758763212,Testing
133,0.34258524980174465,0.5588235294117647,0.1356985460989068,Testing
134,0.34258524980174465,0.5661764705882353,0.13568440506882873,Testing
135,0.3473433782712133,0.5661764705882353,0.13036890457656972,Testing
136,0.3473433782712133,0.5735294117647058,0.13032952339676387,Testing
137,0.3481363996827914,0.5735294117647058,0.1297408924867167,Testing
138,0.3481363996827914,0.5808823529411765,0.1294263215918164,Testing
139,0.35130848532910386,0.5808823529411765,0.12681505990789385,Testing
140,0.35130848532910386,0.5882352941176471,0.12657691210174346,Testing
141,0.3584456780333069,0.5882352941176471,0.12081066957592887,Testing
142,0.3584456780333069,0.5955882352941176,0.12027664929654962,Testing
143,0.3647898493259318,0.5955882352941176,0.11417394434634162,Testing
144,0.3647898493259318,0.6029411764705882,0.11379152646309659,Testing
145,0.38144329896907214,0.6029411764705882,0.09721381063174872,Testing
146,0.38144329896907214,0.6102941176470589,0.09536058150790583,Testing
147,0.38540840602696275,0.6102941176470589,0.09129083232647248,Testing
148,0.38540840602696275,0.6176470588235294,0.09118712362087103,Testing
149,0.3877874702616971,0.6176470588235294,0.09014770397668273,Testing
150,0.3877874702616971,0.625,0.08981165178964874,Testing
151,0.3901665344964314,0.625,0.08783043221576235,Testing
152,0.3901665344964314,0.6323529411764706,0.08780353384957928,Testing
153,0.401268834258525,0.6323529411764706,0.0743529961733761,Testing
