,FPR,TPR,Threshold,Cohort
0,0.0,0.0,2.969914060709297,Training
1,0.0,0.0056179775280898875,1.9699140607092969,Training
2,0.0,0.011235955056179775,1.7384663569788605,Training
3,0.0007961783439490446,0.011235955056179775,1.4978770482799657,Training
4,0.0007961783439490446,0.02247191011235955,1.4414881063696587,Training
5,0.0015923566878980893,0.02247191011235955,1.4263126740804464,Training
6,0.0015923566878980893,0.033707865168539325,1.3039088616498813,Training
7,0.0023885350318471337,0.033707865168539325,1.2847007905556727,Training
8,0.0023885350318471337,0.05056179775280899,1.1627185085692338,Training
9,0.0031847133757961785,0.05056179775280899,1.0475467951357549,Training
10,0.0031847133757961785,0.06179775280898876,1.019230141759356,Training
11,0.003980891719745223,0.06179775280898876,0.9781369194656341,Training
12,0.003980891719745223,0.06741573033707865,0.919329824325203,Training
13,0.005573248407643312,0.06741573033707865,0.8990189335240917,Training
14,0.005573248407643312,0.07303370786516854,0.8844727235482005,Training
15,0.006369426751592357,0.07303370786516854,0.8818679582836852,Training
16,0.006369426751592357,0.11797752808988764,0.8024082921883878,Training
17,0.007961783439490446,0.11797752808988764,0.7757734462189962,Training
18,0.007961783439490446,0.12921348314606743,0.7665946081566976,Training
19,0.010350318471337579,0.12921348314606743,0.7595822392078756,Training
20,0.010350318471337579,0.14606741573033707,0.7356362243479739,Training
21,0.01194267515923567,0.14606741573033707,0.7322324581253383,Training
22,0.01194267515923567,0.15168539325842698,0.7269656109544516,Training
23,0.013535031847133758,0.15168539325842698,0.7254131931897465,Training
24,0.013535031847133758,0.16292134831460675,0.7026048456990749,Training
25,0.014331210191082803,0.16292134831460675,0.6974002394511766,Training
26,0.014331210191082803,0.1797752808988764,0.6891151786140608,Training
27,0.016719745222929936,0.1797752808988764,0.6797529563254501,Training
28,0.016719745222929936,0.1853932584269663,0.6670784269802265,Training
29,0.01751592356687898,0.1853932584269663,0.6660208440945676,Training
30,0.01751592356687898,0.19101123595505617,0.6654624980268324,Training
31,0.02308917197452229,0.19101123595505617,0.6490433464577529,Training
32,0.02308917197452229,0.19662921348314608,0.648360583723235,Training
33,0.024681528662420384,0.19662921348314608,0.638359381037841,Training
34,0.024681528662420384,0.21348314606741572,0.630598124753126,Training
35,0.026273885350318472,0.21348314606741572,0.6171576373843813,Training
36,0.026273885350318472,0.21910112359550563,0.6124863169861834,Training
37,0.02786624203821656,0.21910112359550563,0.6088535524128094,Training
38,0.02786624203821656,0.2247191011235955,0.6039526030015923,Training
39,0.03503184713375796,0.2247191011235955,0.5691515468073695,Training
40,0.03503184713375796,0.2303370786516854,0.569099761143625,Training
41,0.035828025477707005,0.2303370786516854,0.5470179988664833,Training
42,0.035828025477707005,0.23595505617977527,0.5469480098426691,Training
43,0.03901273885350318,0.23595505617977527,0.5348718299693191,Training
44,0.03901273885350318,0.24719101123595505,0.5260221453805625,Training
45,0.04219745222929936,0.24719101123595505,0.4895416182747121,Training
46,0.04219745222929936,0.2808988764044944,0.4808020352975143,Training
47,0.04617834394904458,0.2808988764044944,0.4653956738522189,Training
48,0.04617834394904458,0.29213483146067415,0.4623803173649821,Training
49,0.046974522292993634,0.29213483146067415,0.4614826311739313,Training
50,0.046974522292993634,0.29775280898876405,0.45923763092278097,Training
51,0.04936305732484077,0.29775280898876405,0.45593178372527926,Training
52,0.04936305732484077,0.30337078651685395,0.45095852210207904,Training
53,0.05015923566878981,0.30337078651685395,0.4459450409503143,Training
54,0.05015923566878981,0.3089887640449438,0.4453971258854359,Training
55,0.0517515923566879,0.3089887640449438,0.4398350609194017,Training
56,0.0517515923566879,0.3146067415730337,0.4389181435326032,Training
57,0.05732484076433121,0.3146067415730337,0.4245457866956362,Training
58,0.05732484076433121,0.3202247191011236,0.42441541896771334,Training
59,0.06130573248407643,0.3202247191011236,0.41867821425151847,Training
60,0.06130573248407643,0.3258426966292135,0.41850244571071643,Training
61,0.06289808917197452,0.3258426966292135,0.40903614942084465,Training
62,0.06289808917197452,0.34269662921348315,0.407330224460027,Training
63,0.06369426751592357,0.34269662921348315,0.4062488754638046,Training
64,0.06369426751592357,0.34831460674157305,0.4056777060295565,Training
65,0.06528662420382166,0.34831460674157305,0.40450941438347326,Training
66,0.06528662420382166,0.3539325842696629,0.4024953012020944,Training
67,0.06847133757961783,0.3539325842696629,0.39000901909446983,Training
68,0.06847133757961783,0.3595505617977528,0.3876134037094417,Training
69,0.06926751592356688,0.3595505617977528,0.38718437737934114,Training
70,0.06926751592356688,0.3707865168539326,0.3825769187968752,Training
71,0.07006369426751592,0.3707865168539326,0.3820438427502989,Training
72,0.07006369426751592,0.38202247191011235,0.38109166973433195,Training
73,0.07165605095541401,0.38202247191011235,0.3797253146554532,Training
74,0.07165605095541401,0.39325842696629215,0.37371045684845616,Training
75,0.0732484076433121,0.39325842696629215,0.3657708890402592,Training
76,0.0732484076433121,0.4101123595505618,0.35814037160773493,Training
77,0.07882165605095541,0.4101123595505618,0.3372689205310425,Training
78,0.07882165605095541,0.4157303370786517,0.3354437242194338,Training
79,0.08121019108280254,0.4157303370786517,0.3337436919953438,Training
80,0.08121019108280254,0.43820224719101125,0.32262766951914756,Training
81,0.08359872611464968,0.43820224719101125,0.31208335010812904,Training
82,0.08359872611464968,0.4438202247191011,0.3117392338974956,Training
83,0.09474522292993631,0.4438202247191011,0.2931132472205761,Training
84,0.09474522292993631,0.449438202247191,0.2922742451092898,Training
85,0.09554140127388536,0.449438202247191,0.29166581586617063,Training
86,0.09554140127388536,0.4606741573033708,0.2892767303571847,Training
87,0.09792993630573249,0.4606741573033708,0.28415989136779946,Training
88,0.09792993630573249,0.46629213483146065,0.2840457817622932,Training
89,0.09872611464968153,0.46629213483146065,0.2834035582454832,Training
90,0.09872611464968153,0.47191011235955055,0.2810896585310305,Training
91,0.10031847133757962,0.47191011235955055,0.27810654129645856,Training
92,0.10031847133757962,0.47752808988764045,0.27450971040946526,Training
93,0.10509554140127389,0.47752808988764045,0.2602820352314746,Training
94,0.10509554140127389,0.4887640449438202,0.2533650343275722,Training
95,0.10668789808917198,0.4887640449438202,0.25284876310996907,Training
96,0.10668789808917198,0.4943820224719101,0.2515097007040116,Training
97,0.12181528662420382,0.4943820224719101,0.2229142039248506,Training
98,0.12181528662420382,0.5,0.22205022132921928,Training
99,0.1337579617834395,0.5,0.202428034172456,Training
100,0.1337579617834395,0.5112359550561798,0.2014569593906932,Training
101,0.1393312101910828,0.5112359550561798,0.18967222929684077,Training
102,0.1393312101910828,0.5168539325842697,0.18854094165541338,Training
103,0.1409235668789809,0.5168539325842697,0.18646058936254695,Training
104,0.1409235668789809,0.5224719101123596,0.18485814958285862,Training
105,0.14729299363057324,0.5224719101123596,0.1748152360655827,Training
106,0.14729299363057324,0.5280898876404494,0.17475140258993807,Training
107,0.14968152866242038,0.5280898876404494,0.17045681144590172,Training
108,0.14968152866242038,0.5393258426966292,0.16817272692767374,Training
109,0.16560509554140126,0.5393258426966292,0.13946679004158039,Training
110,0.16560509554140126,0.5449438202247191,0.13702713048983975,Training
111,0.1664012738853503,0.5449438202247191,0.13695004778010272,Training
112,0.1664012738853503,0.5561797752808989,0.1362000040619533,Training
113,0.16719745222929935,0.5561797752808989,0.13570519447967463,Training
114,0.16719745222929935,0.5617977528089888,0.13562454268118293,Training
115,0.16878980891719744,0.5617977528089888,0.13433163278367263,Training
116,0.16878980891719744,0.5674157303370787,0.13274785936028202,Training
117,0.1735668789808917,0.5674157303370787,0.11686867435378635,Training
118,0.1735668789808917,0.5786516853932584,0.11263141586128145,Training
119,0.1751592356687898,0.5786516853932584,0.11050711582894925,Training
120,0.1751592356687898,0.5842696629213483,0.11019267364037941,Training
121,0.18471337579617833,0.5842696629213483,0.09397048820085582,Training
122,0.18471337579617833,0.5898876404494382,0.09324434800924983,Training
