,FPR,TPR,Threshold,Cohort
0,0.0,0.0,2.4686032161653735,Training
1,0.0,0.0056179775280898875,1.4686032161653733,Training
2,0.0,0.016853932584269662,1.3538531988682432,Training
3,0.0007961783439490446,0.016853932584269662,1.1839597933520682,Training
4,0.0007961783439490446,0.033707865168539325,1.0046297557651696,Training
5,0.0015923566878980893,0.033707865168539325,0.9838855561046508,Training
6,0.0015923566878980893,0.03932584269662921,0.9796717797717956,Training
7,0.0031847133757961785,0.03932584269662921,0.8901407097317094,Training
8,0.0031847133757961785,0.05056179775280899,0.8791593649384735,Training
9,0.004777070063694267,0.05056179775280899,0.8574502690333329,Training
10,0.004777070063694267,0.056179775280898875,0.8545843962060683,Training
11,0.005573248407643312,0.056179775280898875,0.8502355639967016,Training
12,0.005573248407643312,0.06179775280898876,0.8406551689066154,Training
13,0.006369426751592357,0.06179775280898876,0.8343812325684192,Training
14,0.006369426751592357,0.07303370786516854,0.8215085574721728,Training
15,0.00875796178343949,0.07303370786516854,0.8129192298306631,Training
16,0.00875796178343949,0.0898876404494382,0.7895671323071998,Training
17,0.014331210191082803,0.0898876404494382,0.7544813540845833,Training
18,0.014331210191082803,0.09550561797752809,0.7446277420887814,Training
19,0.01592356687898089,0.09550561797752809,0.7379307148605527,Training
20,0.01592356687898089,0.11235955056179775,0.7232604199386138,Training
21,0.019904458598726114,0.11235955056179775,0.7037695383599382,Training
22,0.019904458598726114,0.11797752808988764,0.7034899414443841,Training
23,0.022292993630573247,0.11797752808988764,0.6937387168795759,Training
24,0.022292993630573247,0.12359550561797752,0.6791924887288356,Training
25,0.024681528662420384,0.12359550561797752,0.6659549656314917,Training
26,0.024681528662420384,0.12921348314606743,0.6613233643908858,Training
27,0.02786624203821656,0.12921348314606743,0.6557512599782197,Training
28,0.02786624203821656,0.1348314606741573,0.6494493594428404,Training
29,0.030254777070063694,0.1348314606741573,0.6306979613398362,Training
30,0.030254777070063694,0.1404494382022472,0.6296513873753686,Training
31,0.03184713375796178,0.1404494382022472,0.6224905028565646,Training
32,0.03184713375796178,0.14606741573033707,0.6210665813409442,Training
33,0.03423566878980892,0.14606741573033707,0.6016430060511351,Training
34,0.03423566878980892,0.15168539325842698,0.5991841813612085,Training
35,0.035828025477707005,0.15168539325842698,0.5981695988602787,Training
36,0.035828025477707005,0.15730337078651685,0.5928622892990039,Training
37,0.03662420382165605,0.15730337078651685,0.5900707305877888,Training
38,0.03662420382165605,0.16292134831460675,0.5886655632707231,Training
39,0.03901273885350318,0.16292134831460675,0.5827723785726019,Training
40,0.03901273885350318,0.1797752808988764,0.5739132722528105,Training
41,0.03980891719745223,0.1797752808988764,0.5736151141268578,Training
42,0.03980891719745223,0.1853932584269663,0.5704381923380598,Training
43,0.04060509554140127,0.1853932584269663,0.5681024889593682,Training
44,0.04060509554140127,0.19101123595505617,0.5675497708314331,Training
45,0.041401273885350316,0.19101123595505617,0.5674051671794695,Training
46,0.041401273885350316,0.20224719101123595,0.5602643216449449,Training
47,0.04378980891719745,0.20224719101123595,0.5573053191283841,Training
48,0.04378980891719745,0.20786516853932585,0.5514448194726309,Training
49,0.04538216560509554,0.20786516853932585,0.5471510728095061,Training
50,0.04538216560509554,0.21910112359550563,0.5400471203284837,Training
51,0.04617834394904458,0.21910112359550563,0.5308475024742307,Training
52,0.04617834394904458,0.24157303370786518,0.519714659182285,Training
53,0.046974522292993634,0.24157303370786518,0.5193171285021156,Training
54,0.046974522292993634,0.24719101123595505,0.5165373846727073,Training
55,0.04936305732484077,0.24719101123595505,0.5020791822583387,Training
56,0.04936305732484077,0.25280898876404495,0.4983363781801814,Training
