,Predicted probability,Observed probability,Observed probability histogram,Observed probability bin edges,Delta,Predicted probability interp,Observed probability interp
0,0.007212973203868822,0.007272622690775221,1000.0,0.007272622690775221,0.00036645975868487835,0.0,0.0
1,0.007799269909657736,0.007882291637340333,202.0,0.10654526816085697,0.0007864242948149025,0.010101010101010102,0.010288241143441512
2,0.008106559928874324,0.008202387025338265,98.0,0.2058179136309387,0.00017318280712974587,0.020202020202020204,0.02100754328840304
3,0.008257327488488841,0.008359571060983173,58.0,0.30509055910102045,0.0022610591643261735,0.030303030303030304,0.03189085008707504
4,0.008611502714839014,0.008729154662594496,34.0,0.4043632045711022,0.05671940760398275,0.04040404040404041,0.042878188678485585
5,0.00866962538997218,0.008789849888390378,28.0,0.5036358500411839,0.012700118390910675,0.05050505050505051,0.053940256517107654
6,0.008977985711920877,0.009112059981850051,21.0,0.6029084955112657,0.0010671979826379907,0.06060606060606061,0.065059350377213
7,0.009041562412616333,0.009178533678623979,16.0,0.7021811409813474,0.001323675614434916,0.07070707070707072,0.07622348060377382
8,0.009173824460368518,0.009316867122096784,9.0,0.8014537864514292,0.00020966379855547057,0.08080808080808081,0.08742391252989834
9,0.009190770853990005,0.009334595750038477,8.0,0.9007264319215109,0.000726423894573891,0.09090909090909091,0.09865394877393241
10,0.009204793589521199,0.009349266503720033,,0.9999990773915927,0.045092938976120545,0.10101010101010102,0.10990825452185538
11,0.009229559573054158,0.00937517860114101,,,0.0285610976562517,0.11111111111111112,0.12118245239650938
12,0.00924243768009303,0.009388653498567767,,,0.0007425255445603351,0.12121212121212122,0.13247286397363744
13,0.00933801611930185,0.00948867864721592,,,0.0003389649828089425,0.13131313131313133,0.14377633681357438
14,0.009447381927373488,0.009603170082440271,,,0.0006052584124507376,0.14141414141414144,0.15509012417469703
15,0.009469403694254086,0.00962622873803387,,,0.00046923514725483173,0.15151515151515152,0.16641179865920774
16,0.009479514004698375,0.009636815625726602,,,0.0032500997162663303,0.16161616161616163,0.17773918853599913
17,0.009508478200885406,0.009667146992595077,,,0.050768497858129535,0.17171717171717174,0.18907032969697846
18,0.009767528949068294,0.00993854708743469,,,0.0006268923705421425,0.18181818181818182,0.20040342868087757
19,0.00981247508040961,0.009985657887539356,,,0.0003771249551307587,0.19191919191919193,0.21173683371374763
20,0.009919305232636066,0.010097658896123796,,,0.00012022449841819771,0.20202020202020204,0.22306901167350013
21,0.009945316053827091,0.010124934166715338,,,0.01958169820831379,0.21212121212121213,0.23439852950959172
22,0.01007159919494216,0.010257386358476062,,,0.0017320397238408392,0.22222222222222224,0.2457240390655181
23,0.010071662164254369,0.01025745241629572,,,0.00251798556670646,0.23232323232323235,0.2570442645363693
24,0.010122899421172837,0.010311206820800445,,,0.03533756851138914,0.24242424242424243,0.26835799199206256
25,0.010177794450691668,0.01036880768851478,,,0.009819618811801045,0.25252525252525254,0.2796640605376708
26,0.010224793457871861,0.010418130686108529,,,0.0017533628486771091,0.26262626262626265,0.2909613547838593
27,0.010353072969364385,0.010552787599331537,,,8.30217276825973e-05,0.27272727272727276,0.30224879837482876
28,0.010465013883346752,0.010670334265796777,,,0.028649355485834804,0.2828282828282829,0.31352534837636914
29,0.010467326981316805,0.010672763594733459,,,0.0005712466650257264,0.29292929292929293,0.3247899903680974
30,0.010477496217766835,0.010683444015140653,,,0.022176686847815485,0.30303030303030304,0.33604173411548577
31,0.010490992946012967,0.010697619669165048,,,0.0004524301343431514,0.31313131313131315,0.34727960972140737
32,0.0104951744284002,0.010702011602799044,,,0.00020532038245002493,0.32323232323232326,0.3585026641757336
33,0.010534328100576085,0.010743138377948047,,,0.0018957787302495976,0.33333333333333337,0.3697099582360689
34,0.0105512371870784,0.01076090098563387,,,0.004423031229162766,0.3434343434343435,0.38090056358425695
35,0.010582815549791125,0.010794075599224295,,,0.0011415451307990043,0.3535353535353536,0.3920735602123746
36,0.010669882437769451,0.010885558854531241,,,0.012715166527169641,0.36363636363636365,0.40322803399920093
37,0.010678858648176193,0.01089499163911889,,,0.0006411747219785546,0.37373737373737376,0.41436307444392073
38,0.01081418965545844,0.011037234726392953,,,0.00042868699097964313,0.38383838383838387,0.4254777725285005
39,0.010865490499963437,0.011091169658522082,,,0.03710852403672338,0.393939393939394,0.43657121868383997
40,0.01092987280642943,0.011158868445263481,,,0.0006703713105519205,0.4040404040404041,0.4476425008378635
41,0.010933383300688937,0.011162560114720166,,,0.0013749200891661761,0.4141414141414142,0.45869070252604416
42,0.010979006040658712,0.011210540627555998,,,0.010917331215243853,0.42424242424242425,0.4697149010467474
43,0.01099406800974334,0.011226382298737736,,,0.003529018764891978,0.43434343434343436,0.48071416564526204
44,0.011000259917760657,0.011232894926013093,,,0.0022043049375760626,0.4444444444444445,0.4916875557114768
45,0.011100342667656804,0.011338176689677626,,,0.0013708601547439692,0.4545454545454546,0.5026341189769905
46,0.011106705175592757,0.01134487066849521,,,0.002312074345443782,0.4646464646464647,0.5135528896979291
47,0.011122959959878997,0.011361972804155518,,,0.02254650464006691,0.4747474747474748,0.5244428868101001
48,0.01120080462456996,0.011443885739664372,,,0.0009012590533100662,0.48484848484848486,0.5353031120430858
49,0.011216919254605329,0.01146084466045827,,,0.0022880881109254014,0.494949494949495,0.5461325479797838
50,0.01123920656275279,0.011484300856253515,,,0.001086867036514838,0.5050505050505051,0.5569301560474755
51,0.011417192011356936,0.011671670357213504,,,0.0015001470473258172,0.5151515151515152,0.5676948744259435
52,0.011613306069225504,0.011878224714488406,,,0.03353007194379942,0.5252525252525253,0.5784256158572719
53,0.011627052826666096,0.011892707197576957,,,0.026222842169195903,0.5353535353535354,0.5891212653409812
54,0.011745712172699818,0.01201773825333996,,,0.0008247791731242904,0.5454545454545455,0.5997806776967017
55,0.011788797816755903,0.012063146787195778,,,0.0005375648651329001,0.5555555555555556,0.6104026749750531
56,0.011790775224138295,0.012065230921506465,,,0.004810434757509863,0.5656565656565657,0.620986043695382
57,0.011866205328960433,0.01214473995591736,,,0.053955882567968794,0.5757575757575758,0.6315295318866346
58,0.011916529155786892,0.01219779342111782,,,0.0011144891768040122,0.5858585858585859,0.6420318459049357
59,0.01198010024666707,0.012264822200028558,,,0.0005806809191214457,0.595959595959596,0.6524916469980016
60,0.012084262274664193,0.012374672474781856,,,0.004677889701250937,0.6060606060606061,0.662907547582723
61,0.012102245138551293,0.01239364022508671,,,0.0017208003267099592,0.6161616161616162,0.6732781071975198
62,0.012112379895840797,0.012404330411605047,,,0.011094129892762039,0.6262626262626263,0.6836018280855634
63,0.012156535645845179,0.012450909182998737,,,0.0013761278591213344,0.6363636363636365,0.6938771503584258
64,0.01215868950487653,0.012453181362270138,,,0.0006434738667673301,0.6464646464646465,0.7041024466818583
65,0.012219063478491665,0.012516876771719643,,,0.05309343310694614,0.6565656565656566,0.7142760164160087
66,0.012324556087152772,0.012628195356545913,,,0.02951851093445923,0.6666666666666667,0.7243960791311863
67,0.012340638201216891,0.01264516811469818,,,0.012457546991777813,0.6767676767676768,0.7344607674065647
68,0.012351451271971348,0.012656580393071049,,,0.0034054695045705463,0.686868686868687,0.7444681188028294
69,0.012352579691854437,0.012657771361543446,,,0.0020581435799180703,0.696969696969697,0.7544160668795491
70,0.012354497533554443,0.012659795517072747,,,0.00014621581847473752,0.7070707070707072,0.7643024311034188
71,0.012362489146853561,0.01266823023849295,,,0.019324861090948997,0.7171717171717172,0.774124905463037
72,0.0124174124068257,0.01272620317445583,,,0.00039781643611358497,0.7272727272727273,0.7838810455680181
73,0.012422659115678858,0.012731741610854996,,,0.02686091350839137,0.7373737373737375,0.7935682539629751
74,0.012457588041309697,0.012768614420020863,,,0.0006411012339163635,0.7474747474747475,0.803183763327128
75,0.012482901031506732,0.01279533805723998,,,0.03247534140252217,0.7575757575757577,0.8127246171545816
76,0.012492397053941895,0.012805363690055471,,,0.0170329405385099,0.7676767676767677,0.822187647413029
77,0.012529629877804926,0.012844675232348002,,,0.0013779162086255958,0.7777777777777778,0.8315694485529537
78,0.012551155830372696,0.012867404563858265,,,0.012583173862103503,0.787878787878788,0.8408663470748423
79,0.012588744954756592,0.012907097824266689,,,0.03766159308352024,0.797979797979798,0.8500743656445992
80,0.012649674966159319,0.012971445982675744,,,0.008937595077710081,0.8080808080808082,0.8591891804564615
81,0.012661624786928671,0.012984067261193166,,,0.0013827582679659667,0.8181818181818182,0.86820607014831
82,0.01270851384281324,0.013033594406866689,,,0.02162129970538773,0.8282828282828284,0.8771198540318687
83,0.012719497646400346,0.013045196968280326,,,0.012638690488611326,0.8383838383838385,0.8859248166421562
84,0.01273135958128857,0.013057727462501889,,,0.0011267051435152053,0.8484848484848485,0.8946146145323199
85,0.012739736086005093,0.013066576289874954,,,0.004211449775060605,0.8585858585858587,0.9031821596759344
86,0.012753134576810488,0.013080730634146831,,,1.4975530361449607e-05,0.8686868686868687,0.9116194715199033
87,0.012792505913934216,0.013122325585237626,,,0.001301257801419431,0.8787878787878789,0.9199174862066513
88,0.012903274934892628,0.013239370909429948,,,0.0035962933810188558,0.888888888888889,0.9280658059746145
89,0.012911054927974841,0.013247592846792444,,,0.01174218003116001,0.8989898989898991,0.936052362849878
90,0.012953735119466403,0.013292700102275345,,,0.0012373935253024992,0.9090909090909092,0.9438629558278299
91,0.01296719227894716,0.013306923433048734,,,0.0007553037897461978,0.9191919191919192,0.9514805946119252
92,0.012972003713226377,0.013312008908035522,,,0.00857032150336745,0.9292929292929294,0.9588845347051127
93,0.01308516079274269,0.013431627023888892,,,0.0539940477315729,0.9393939393939394,0.9660487935476544
94,0.013116233404218636,0.01346447918410043,,,0.03927360108882416,0.9494949494949496,0.9729397343059296
95,0.013167091691005273,0.01351825512300775,,,0.0017135659960089145,0.9595959595959597,0.9795118225459839
96,0.013195634116470067,0.013548437670860891,,,0.0006864294578381447,0.9696969696969697,0.9856993463881838
97,0.013201341195584693,0.013554472925402683,,,0.0011892998725007153,0.9797979797979799,0.9913974713893182
98,0.013208453075751247,0.013561993869553812,,,0.0025666509634670875,0.98989898989899,0.9964048683812575
99,0.013247537364947881,0.013603328360197842,,,0.019746291030168117,1.0,
100,0.013266774646231716,0.013623674515128581,,,0.006459960843988477,,
101,0.0133205699583967,0.013680575318009924,,,0.0021266781587017114,,
102,0.013360724751020125,0.013723052592221063,,,0.0020360087844537578,,
103,0.01341061577656677,0.013775834481478677,,,0.0034397300067129377,,
104,0.013418977650768937,0.01378468144091538,,,0.000909582595358227,,
