,FPR,TPR,Threshold,Cohort
0,0.0,0.0,2.464014991636051,Training
1,0.0007961783439490446,0.0,1.464014991636051,Training
2,0.0015923566878980893,0.0,1.3925440427032805,Training
3,0.0015923566878980893,0.011235955056179775,1.071934110763732,Training
4,0.004777070063694267,0.011235955056179775,0.9087905819159021,Training
5,0.004777070063694267,0.016853932584269662,0.8993453019753346,Training
6,0.005573248407643312,0.016853932584269662,0.886366290878654,Training
7,0.005573248407643312,0.028089887640449437,0.8074553656648449,Training
8,0.006369426751592357,0.028089887640449437,0.8028111007890953,Training
9,0.006369426751592357,0.0449438202247191,0.7501486723605438,Training
10,0.00875796178343949,0.0449438202247191,0.7303954513698714,Training
11,0.00875796178343949,0.056179775280898875,0.7205403613992377,Training
12,0.010350318471337579,0.056179775280898875,0.7049701022613062,Training
13,0.010350318471337579,0.06179775280898876,0.6995539393426672,Training
14,0.01194267515923567,0.06179775280898876,0.6885999862845245,Training
15,0.01194267515923567,0.07865168539325842,0.6523306850887874,Training
16,0.012738853503184714,0.07865168539325842,0.6479412399429297,Training
17,0.012738853503184714,0.08426966292134831,0.6445942653794474,Training
18,0.015127388535031847,0.08426966292134831,0.612223298419308,Training
19,0.015127388535031847,0.0898876404494382,0.6021532787150314,Training
20,0.01751592356687898,0.0898876404494382,0.5682902269752409,Training
21,0.01751592356687898,0.09550561797752809,0.5547724843190867,Training
22,0.018312101910828025,0.09550561797752809,0.5526846271701514,Training
23,0.018312101910828025,0.10112359550561797,0.5506957739210173,Training
24,0.019904458598726114,0.10112359550561797,0.5487182404364623,Training
25,0.019904458598726114,0.11235955056179775,0.5447846714698439,Training
26,0.02388535031847134,0.11235955056179775,0.5189109803396016,Training
27,0.02388535031847134,0.11797752808988764,0.5147832713139184,Training
28,0.027070063694267517,0.11797752808988764,0.5093060322414121,Training
29,0.027070063694267517,0.12359550561797752,0.5086975521401808,Training
30,0.028662420382165606,0.12359550561797752,0.5023545163352681,Training
31,0.028662420382165606,0.12921348314606743,0.4963397997163541,Training
32,0.02945859872611465,0.12921348314606743,0.49578845394322335,Training
33,0.02945859872611465,0.1348314606741573,0.4926199859894647,Training
34,0.03105095541401274,0.1348314606741573,0.4821405506146629,Training
35,0.03105095541401274,0.1404494382022472,0.4812036471129878,Training
36,0.03343949044585987,0.1404494382022472,0.4793559167839215,Training
37,0.03343949044585987,0.14606741573033707,0.478595552503638,Training
38,0.035828025477707005,0.14606741573033707,0.4707913135357158,Training
39,0.035828025477707005,0.15168539325842698,0.470558538105457,Training
40,0.037420382165605094,0.15168539325842698,0.4588660831232754,Training
41,0.037420382165605094,0.15730337078651685,0.4573716728409719,Training
42,0.041401273885350316,0.15730337078651685,0.4425762951066552,Training
43,0.041401273885350316,0.16292134831460675,0.4386464205332003,Training
44,0.042993630573248405,0.16292134831460675,0.4360943010539571,Training
45,0.042993630573248405,0.16853932584269662,0.43486572673030516,Training
46,0.044585987261146494,0.16853932584269662,0.4335193957275335,Training
47,0.044585987261146494,0.1797752808988764,0.42785780270196216,Training
48,0.04617834394904458,0.1797752808988764,0.423967421336256,Training
49,0.04617834394904458,0.19101123595505617,0.42177414206360836,Training
50,0.04777070063694268,0.19101123595505617,0.4177453020019101,Training
51,0.04777070063694268,0.19662921348314608,0.417494870378048,Training
52,0.0517515923566879,0.19662921348314608,0.4095643272098956,Training
53,0.0517515923566879,0.20224719101123595,0.4046032060453088,Training
54,0.05732484076433121,0.20224719101123595,0.39592068489713267,Training
55,0.05732484076433121,0.20786516853932585,0.39508447824915993,Training
56,0.06130573248407643,0.20786516853932585,0.3852773470296572,Training
57,0.06130573248407643,0.21910112359550563,0.3840527389896643,Training
58,0.06210191082802548,0.21910112359550563,0.37809521406629837,Training
59,0.06210191082802548,0.2247191011235955,0.37314043005594355,Training
60,0.0660828025477707,0.2247191011235955,0.36750394130911995,Training
61,0.0660828025477707,0.23595505617977527,0.3616793212610087,Training
62,0.06767515923566879,0.23595505617977527,0.3596561337715915,Training
63,0.06767515923566879,0.25280898876404495,0.3491363470020613,Training
64,0.0732484076433121,0.25280898876404495,0.33534556466605275,Training
65,0.0732484076433121,0.25842696629213485,0.3343896323971045,Training
66,0.07484076433121019,0.25842696629213485,0.3305507921282611,Training
67,0.07484076433121019,0.2696629213483146,0.3300206237645493,Training
68,0.07563694267515923,0.2696629213483146,0.327653943652289,Training
69,0.07563694267515923,0.2752808988764045,0.3263292117370227,Training
70,0.08200636942675159,0.2752808988764045,0.31567478047635544,Training
71,0.08200636942675159,0.2808988764044944,0.31449243054363696,Training
72,0.08359872611464968,0.2808988764044944,0.31188546042554766,Training
73,0.08359872611464968,0.28651685393258425,0.31112559354569913,Training
74,0.08519108280254777,0.28651685393258425,0.3082511888852987,Training
75,0.08519108280254777,0.29213483146067415,0.3072942329310382,Training
76,0.0875796178343949,0.29213483146067415,0.30189128252018144,Training
77,0.0875796178343949,0.3202247191011236,0.29525207047021523,Training
78,0.08837579617834394,0.3202247191011236,0.29500019803697963,Training
79,0.08837579617834394,0.3258426966292135,0.2903271666375876,Training
80,0.08996815286624203,0.3258426966292135,0.2881623293870354,Training
81,0.08996815286624203,0.33146067415730335,0.28778950965136446,Training
82,0.09156050955414012,0.33146067415730335,0.28562059078245405,Training
83,0.09156050955414012,0.33707865168539325,0.2832399605736946,Training
84,0.09235668789808917,0.33707865168539325,0.28259949021684144,Training
85,0.09235668789808917,0.34269662921348315,0.2817671108917848,Training
86,0.09952229299363058,0.34269662921348315,0.26904516820262186,Training
87,0.09952229299363058,0.3539325842696629,0.26794122828255673,Training
88,0.10828025477707007,0.3539325842696629,0.25643492507663745,Training
