,Predicted probability,Observed probability,Observed probability histogram,Observed probability bin edges,Delta,Predicted probability interp,Observed probability interp
0,0.05310127013900667,0.05336584044533288,896.0,0.05336584044533288,0.00026457030632620615,0.04310127013900667,0.04116126771636652
1,0.05310127013900667,0.05336584044533288,110.0,0.08839527790756385,0.011562340638284208,0.05061591343841415,0.05027668392578599
2,0.05310127013900667,0.05336584044533288,90.0,0.12342471536979482,0.00026457030632620615,0.05813055673782163,0.05972085008584416
3,0.05310127013900667,0.05336584044533288,103.0,0.1584541528320258,0.003584351321368251,0.06564520003722911,0.06945605035866342
4,0.05310127013900667,0.05336584044533288,63.0,0.19348359029425677,0.046769532069439346,0.0731598433366366,0.07945069873279897
5,0.05310127013900667,0.05336584044533288,53.0,0.22851302775648774,0.00026457030632620615,0.08067448663604407,0.08965702423262034
6,0.05310127013900667,0.05336584044533288,52.0,0.2635424652187187,0.00026457030632620615,0.08818912993545155,0.10001131733319923
7,0.05310127013900667,0.05336584044533288,0.0,0.2985719026809497,0.00026457030632620615,0.09570377323485904,0.1104564506790976
8,0.05310127013900667,0.05336584044533288,71.0,0.33360134014318066,0.00026457030632620615,0.10321841653426651,0.1209421815373436
9,0.05310127013900667,0.05336584044533288,36.0,0.36863077760541163,0.00026457030632620615,0.11073305983367399,0.1314244128197236
10,0.05310127013900667,0.05336584044533288,,0.4036602150676426,0.046709765299307815,0.11824770313308147,0.14186454648061197
11,0.05310127013900667,0.05336584044533288,,,0.037658265506473,0.12576234643248896,0.1522289087845261
12,0.05310127013900667,0.05336584044533288,,,0.02331473784125082,0.13327698973189644,0.1624882350390956
13,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.1407916330313039,0.17261720553611626
14,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.1483062763307114,0.18259402668916913
15,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.15582091963011888,0.19240005264757842
16,0.05310127013900667,0.05336584044533288,,,0.008460514945544673,0.16333556292952636,0.20201944346090517
17,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.17085020622893382,0.21143885639555993
18,0.05310127013900667,0.05336584044533288,,,0.02331473784125082,0.1783648495283413,0.2206471673844418
19,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.1858794928277488,0.2296352198849012
20,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.19339413612715628,0.23839559866374527
21,0.05310127013900667,0.05336584044533288,,,0.037658265506473,0.20090877942656374,0.24692242623905936
22,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.20842342272597122,0.2552111798975103
23,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.2159380660253787,0.2632585273781496
24,0.05310127013900667,0.05336584044533288,,,0.04093067747296364,0.2234527093247862,0.2710621794727577
25,0.05310127013900667,0.05336584044533288,,,0.046709765299307815,0.23096735262419368,0.27862075794021
26,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.23848199592360114,0.28593367726933117
27,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.24599663922300863,0.29300103895190444
28,0.05310127013900667,0.05336584044533288,,,0.037658265506473,0.2535112825224161,0.29982353704548226
29,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.2610259258218236,0.30640237391480896
30,0.05310127013900667,0.05336584044533288,,,0.008460514945544673,0.2685405691212311,0.312739185141501
31,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.2760552124206386,0.31883597268447794
32,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.28356985572004606,0.32469504545900796
33,0.05310127013900667,0.05336584044533288,,,0.03239433922024881,0.29108449901945355,0.3303189665805034
34,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.298599142318861,0.3357105065908328
35,0.05310127013900667,0.05336584044533288,,,0.02331473784125082,0.30611378561826846,0.3408726020503534
36,0.05310127013900667,0.05336584044533288,,,0.02331473784125082,0.31362842891767595,0.3458083189385247
37,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.32114307221708344,0.350520820360281
38,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.3286577155164909,0.35501333810469915
39,0.05310127013900667,0.05336584044533288,,,0.04093067747296364,0.3361723588158984,0.35928914764731623
40,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.3436870021153059,0.3633515462280785
41,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.3512016454147134,0.36720383367368625
42,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.3587162887141208,0.37084929566639124
43,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.3662309320135283,0.3742911891913686
44,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.3737455753129358,0.3775327299219525
45,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.38126021861234327,0.38057708132651735
46,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.38877486191175076,0.38342734530287526
47,0.05310127013900667,0.05336584044533288,,,0.03239433922024881,0.39628950521115824,0.3860865541659527
48,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.40380414851056573,0.3885576638324144
49,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.4113187918099732,0.39084354806200494
50,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.4188334351093807,0.3929469936298564
51,0.05310127013900667,0.05336584044533288,,,0.046709765299307815,0.42634807840878813,0.394870696317008
52,0.05310127013900667,0.05336584044533288,,,0.01586557150757706,0.4338627217081956,0.3966172576180451
53,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.4413773650076031,0.3981891820752317
54,0.05310127013900667,0.05336584044533288,,,0.008460514945544673,0.4488920083070106,0.3995888751578742
55,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.4564066516064181,0.40081864161404335
56,0.05310127013900667,0.05336584044533288,,,0.04093067747296364,0.46392129490582557,0.40188068422927026
57,0.05310127013900667,0.05336584044533288,,,0.046709765299307815,0.47143593820523305,0.4027771029335273
58,0.05310127013900667,0.05336584044533288,,,0.03239433922024881,0.47895058150464054,0.4035098942037657
59,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.486465224804048,0.40408095071457484
60,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.49397986810345546,0.4044920611942413
61,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.5014945114028629,0.40474491044763805
62,0.05310127013900667,0.05336584044533288,,,0.003584351321368251,0.5090091547022705,0.4048410795110393
63,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.5165237980016779,0.4047820459071706
64,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.5240384413010855,0.4045691839715977
65,0.05310127013900667,0.05336584044533288,,,0.037658265506473,0.5315530846004929,0.40420391806780576
66,0.05310127013900667,0.05336584044533288,,,0.04093067747296364,0.5390677278999004,0.4036904418860948
67,0.05310127013900667,0.05336584044533288,,,0.03239433922024881,0.5465823711993079,0.4030353009691868
68,0.05310127013900667,0.05336584044533288,,,0.015100932605955464,0.5540970144987153,0.40224485309947333
69,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.5616116577981228,0.401325187882524
70,0.05310127013900667,0.05336584044533288,,,0.00026457030632620615,0.5691263010975303,0.4002821384256453
