,Predicted probability,Observed probability,Observed probability histogram,Observed probability bin edges,Delta,Predicted probability interp,Observed probability interp
0,0.07312738234732807,0.07963557526212528,1178.0,0.07963557526212528,0.006508192914797206,0.06312738234732808,0.06855282030401799
1,0.07312738234732807,0.07963557526212528,0.0,0.10868296739600465,0.006508192914797206,0.06597035280052588,0.07170112202583978
2,0.07312738234732807,0.07963557526212528,0.0,0.13773035952988402,0.006508192914797206,0.06881332325372368,0.0748514733442367
3,0.07312738234732807,0.07963557526212528,0.0,0.16677775166376338,0.006508192914797206,0.07165629370692148,0.07800373612465727
4,0.07312738234732807,0.07963557526212528,0.0,0.19582514379764276,0.03552803938700866,0.07449926416011929,0.08115778229935444
5,0.07312738234732807,0.07963557526212528,0.0,0.22487253593152212,0.006508192914797206,0.07734223461331709,0.08431349273219846
6,0.07312738234732807,0.07963557526212528,0.0,0.2539199280654015,0.006508192914797206,0.08018520506651489,0.08747075624865552
7,0.07312738234732807,0.07963557526212528,0.0,0.28296732019928084,0.006508192914797206,0.08302817551971269,0.09062946880184386
8,0.07312738234732807,0.07963557526212528,0.0,0.31201471233316025,0.006508192914797206,0.08587114597291048,0.0937895327515228
9,0.07312738234732807,0.07963557526212528,231.0,0.3410621044670396,0.03552803938700866,0.08871411642610828,0.09695085623745359
10,0.07312738234732807,0.07963557526212528,,0.37010949660091896,0.006508192914797206,0.09155708687930608,0.10011335263211751
11,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.0944000573325039,0.10327694006056365
12,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.09724302778570168,0.10644154097735281
13,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.10008599823889949,0.10960708179232104
14,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.10292896869209729,0.11277349253828117
15,0.07312738234732807,0.07963557526212528,,,0.03552803938700866,0.10577193914529509,0.1159407065749204
16,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.10861490959849289,0.11910866032407119
17,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.11145788005169069,0.12227729303228474
18,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.11430085050488849,0.12544654655725418
19,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.11714382095808629,0.12861636517515007
20,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1199867914112841,0.1317866954063548
21,0.07312738234732807,0.07963557526212528,,,0.03552803938700866,0.12282976186448188,0.13495748585743217
22,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1256727323176797,0.1381286870774765
23,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.12851570277087748,0.14130025142722658
24,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1313586732240753,0.14447213295954897
25,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1342016436772731,0.14764428731006873
26,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1370446141304709,0.15081667159688972
27,0.07312738234732807,0.07963557526212528,,,0.03552803938700866,0.13988758458366868,0.15398924432846406
28,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1427305550368665,0.15716196531879678
29,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.1455735254900643,0.16033479560926012
30,0.07312738234732807,0.07963557526212528,,,0.006508192914797206,0.14841649594326212,0.16350769739637838
