,C-index,Concordance,Discordant,Tied risk,Tied time
48,0.6507921947180747,82387.0,18278.0,111909.0,4891.0
49,0.6902885439737086,98704.0,13473.0,111775.0,6059.0
50,0.6690844903287053,81151.0,12757.0,108340.0,4918.0
51,0.6882666651743744,78919.0,11634.0,88143.0,3732.0
52,0.6650109154557082,83764.0,15132.0,109066.0,4892.0
53,0.6676859844969959,86393.0,14832.0,112153.0,3638.0
54,0.6582921533058701,87224.0,16368.0,120222.0,13377.0
55,0.6841829262094743,93586.0,13858.0,108993.0,36.0
56,0.6560377777777778,86482.0,16265.0,122253.0,6009.0
57,0.653273749849621,77147.0,15992.0,106357.0,8471.0
58,0.6706508648712018,77854.0,13806.0,95998.0,6159.0
59,0.6753764184822769,88798.0,14276.0,109389.0,4909.0
60,0.6554820602365662,78753.0,15710.0,108271.0,4886.0
61,0.6398268595512018,77022.0,15645.0,126808.0,10874.0
62,0.6618317937690802,79936.0,14309.0,108518.0,7323.0
63,0.6605030310285908,72676.0,13686.0,97404.0,4956.0
64,0.6602686517103149,72874.0,13623.0,98352.0,4933.0
65,0.6926193738609796,98502.0,13313.0,109318.0,6058.0
66,0.6644835120166658,79781.0,15037.0,101992.0,2477.0
67,0.6704914498550512,90610.0,16273.0,111125.0,2437.0
68,0.6666623989074536,96619.0,18516.0,119180.0,2422.0
69,0.6714489195419533,88766.0,15582.0,109080.0,2495.0
70,0.6641019608596286,83536.0,15179.0,109561.0,8437.0
71,0.6622006782735979,77193.0,14252.0,102577.0,6157.0
72,0.6945688417608941,80294.0,12256.0,82293.0,3742.0
73,0.680100185439395,88725.0,13942.0,104948.0,2474.0
74,0.6592907115898002,84952.0,15737.0,116571.0,3658.0
75,0.6389896454065451,79582.0,17353.0,126927.0,8422.0
76,0.6782123610052957,90785.0,14529.0,108633.0,3702.0
77,0.6639525044110763,90096.0,17246.0,114826.0,8420.0
78,0.666698759526512,80204.0,14410.0,102730.0,7297.0
79,0.7008944944781776,91440.0,12564.0,92308.0,3707.0
80,0.6976642614716881,101077.0,14183.0,104542.0,9637.0
81,0.70186805121644,93163.0,11748.0,96743.0,2470.0
82,0.6217527217850598,63003.0,15564.0,116250.0,2508.0
83,0.6189644419643904,68132.0,17392.0,127733.0,7267.0
84,0.6812600737546518,102992.0,17074.0,116936.0,6033.0
85,0.6454346913508084,69427.0,14688.0,104076.0,6128.0
86,0.6630086928890806,88061.0,16241.0,115993.0,4879.0
87,0.6694596869372229,87712.0,15633.0,109328.0,7269.0
88,0.7142847398123684,107460.0,13218.0,99221.0,6067.0
89,0.6791173700291759,92362.0,14394.0,110889.0,9639.0
90,0.6701389044021392,91782.0,15620.0,116421.0,6042.0
91,0.6888396921294381,96281.0,14138.0,107075.0,4837.0
92,0.6677415959350449,84451.0,14333.0,110222.0,7313.0
93,0.6756783275021179,87167.0,13757.0,108009.0,6000.0
94,0.7042971997664998,106087.0,13694.0,106343.0,9577.0
95,0.659591160057433,78517.0,13828.0,110326.0,3667.0
96,0.678082834630185,94458.0,14767.0,114522.0,7171.0
97,0.6471335425806787,84419.0,16541.0,129708.0,10702.0
98,0.6755999963456637,92797.0,15913.0,110208.0,6045.0
99,0.6656484112632395,95004.0,18057.0,119199.0,3656.0
100,0.6631711309310772,83066.0,14680.0,111807.0,8498.0
101,0.6583773384092677,86949.0,17307.0,115605.0,6046.0
102,0.6892178199648635,86075.0,13913.0,90697.0,7409.0
103,0.6753111593540883,88294.0,13839.0,110218.0,2484.0
104,0.6807409654800431,89762.0,14701.0,103185.0,3663.0
105,0.6873092269565301,91973.0,13671.0,103374.0,6080.0
106,0.690433234764907,90190.0,11236.0,105875.0,9643.0
107,0.6834742567858682,95798.0,14036.0,112982.0,7191.0
108,0.6463019332357515,72929.0,15157.0,109355.0,6068.0
109,0.6429867060144829,76607.0,15751.0,120445.0,3648.0
110,0.6582236993716425,75082.0,13289.0,106900.0,4916.0
111,0.6779964304114227,90994.0,13604.0,112794.0,8498.0
112,0.6820466786355476,90823.0,14773.0,103279.0,4854.0
113,0.6608531154470317,84144.0,15950.0,111882.0,4838.0
114,0.6941398792631959,103644.0,13341.0,115587.0,10734.0
115,0.6787446840339367,100201.0,16561.0,117203.0,4820.0
116,0.6831817805306802,93478.0,13865.0,109963.0,6032.0
117,0.6652734978628038,88731.0,15575.0,117012.0,9693.0
118,0.6590290776371572,87902.0,16705.0,119242.0,13130.0
119,0.6599906326875432,90562.0,17461.0,120431.0,9629.0
120,0.6571104404987484,83290.0,16130.0,114315.0,4885.0
121,0.7077978532016905,111152.0,14590.0,106604.0,2432.0
122,0.6827129149585153,96732.0,14547.0,113623.0,7208.0
123,0.5941215581977471,55427.0,16923.0,132194.0,2475.0
124,0.6574731211270589,88741.0,17383.0,120448.0,4821.0
125,0.6790470595967729,101647.0,14474.0,127315.0,7172.0
126,0.6922120924088875,100383.0,14237.0,109471.0,7146.0
127,0.6753891698532133,85607.0,14513.0,102555.0,2476.0
128,0.6617912473469152,82072.0,14839.0,110866.0,9781.0
129,0.6535106194016596,73985.0,13488.0,109572.0,6053.0
130,0.6992211969487625,103769.0,14084.0,107236.0,7253.0
131,0.6910602568324004,97056.0,13500.0,108108.0,4876.0
132,0.6851491282414373,89091.0,13779.0,100512.0,9653.0
133,0.6651892423150874,84535.0,15288.0,109776.0,7269.0
134,0.6445289848294955,77739.0,15928.0,120169.0,9680.0
135,0.6696709002068779,92523.0,15921.0,117293.0,5962.0
136,0.6727539503386004,82891.0,14014.0,102445.0,6108.0
137,0.671373760782799,79942.0,13389.0,100844.0,6143.0
138,0.6985756758625458,105388.0,13484.0,112536.0,4834.0
139,0.695849148721287,94677.0,12843.0,101401.0,6089.0
140,0.6769559681284647,76164.0,12514.0,91169.0,9932.0
141,0.662488239157835,91495.0,18270.0,115559.0,3625.0
142,0.6711191279603166,79670.0,13643.0,99614.0,2470.0
143,0.6737978489416228,103287.0,17158.0,127340.0,8336.0
144,0.6340378455442611,75074.0,17160.0,123802.0,10890.0
145,0.6741655452359416,76057.0,12899.0,92360.0,4908.0
146,0.6667143796041305,101177.0,18483.0,128351.0,5954.0
147,0.6802221983683985,80266.0,13108.0,92946.0,3723.0
148,0.6859979422963621,99970.0,15364.0,112104.0,8407.0
149,0.6811860249163997,80863.0,13352.0,92088.0,4953.0
150,0.6766801488156188,98990.0,16168.0,119226.0,6007.0
151,0.6567527991168983,87394.0,17813.0,116738.0,7208.0
152,0.6780099493672007,95443.0,15074.0,115226.0,11824.0
153,0.673916901705712,87548.0,15033.0,105895.0,6061.0
154,0.6744328794958223,79418.0,13489.0,96074.0,7329.0
155,0.6708443987414916,86259.0,13822.0,111916.0,2461.0
156,0.661715794188562,83900.0,16024.0,109938.0,6108.0
157,0.666871599729057,95146.0,17790.0,118847.0,4817.0
158,0.6906733284689719,99845.0,14132.0,110787.0,4823.0
159,0.6516942396347593,75118.0,13849.0,112982.0,12039.0
160,0.6528027962059859,79651.0,17048.0,108150.0,7339.0
161,0.6830979268208965,98604.0,13254.0,121214.0,4801.0
162,0.6659103493915698,90464.0,16757.0,114908.0,4832.0
163,0.6783405528552732,97198.0,16256.0,113477.0,8350.0
164,0.7146121768140117,86429.0,9233.0,84188.0,3725.0
165,0.6851453731744375,84747.0,13095.0,95660.0,4897.0
166,0.7283730874381211,97020.0,9644.0,84637.0,3746.0
167,0.6987337285576255,95278.0,13416.0,97265.0,3690.0
168,0.6752251318206055,84494.0,13511.0,104543.0,61.0
169,0.7054206505792482,93175.0,11964.0,92531.0,4904.0
170,0.6628528636699718,84488.0,15768.0,110732.0,6024.0
171,0.623065474928555,75840.0,17791.0,142215.0,5988.0
172,0.6620772968514667,88371.0,16056.0,118661.0,17924.0
173,0.7041733147452174,89061.0,12026.0,87564.0,4912.0
174,0.6631444355986587,81628.0,14003.0,111624.0,3691.0
175,0.6882967611578668,102999.0,15026.0,115577.0,4838.0
176,0.6880306339733689,96503.0,14205.0,108134.0,6038.0
177,0.6708441177110295,95686.0,17137.0,117062.0,4881.0
178,0.6430865671899184,84521.0,18144.0,129282.0,2438.0
179,0.6587640098105316,79613.0,14622.0,110443.0,6072.0
180,0.689939135308404,91054.0,13786.0,98562.0,4848.0
181,0.6407570248865591,63836.0,13894.0,99675.0,7348.0
182,0.6660216920875363,93977.0,17870.0,117361.0,8331.0
183,0.6811097410604192,87311.0,13871.0,101568.0,3664.0
184,0.6748020700177312,80543.0,12717.0,100748.0,6150.0
185,0.6538688521469298,82042.0,17382.0,110690.0,6080.0
186,0.6310270026297973,74775.0,17876.0,124476.0,9601.0
187,0.660364617062613,92001.0,16722.0,125989.0,10730.0
188,0.6702818370589898,83682.0,13814.0,107658.0,7286.0
189,0.6847310326686294,85792.0,12756.0,99134.0,8602.0
190,0.6743213986828221,91748.0,15094.0,113022.0,3701.0
191,0.6629396904500441,80622.0,14446.0,108001.0,4890.0
192,0.6680023510533092,87082.0,15052.0,112238.0,2465.0
193,0.6684920905883692,89828.0,15801.0,114046.0,3643.0
194,0.6662197550988912,82762.0,13831.0,110756.0,10827.0
195,0.6461287440270386,74745.0,14561.0,116622.0,3660.0
196,0.6813508673235031,82720.0,12444.0,98593.0,7307.0
197,0.6520673052129191,82339.0,17468.0,113490.0,6080.0
198,0.6754057009130668,87885.0,14731.0,105912.0,6038.0
199,0.6894029767285809,95116.0,13825.0,105657.0,6073.0
200,0.6626882366445399,80463.0,13849.0,110417.0,6086.0
201,0.6613452239826461,80423.0,14821.0,108053.0,8555.0
202,0.6822326899274762,84343.0,13082.0,98097.0,3673.0
203,0.6894366540072061,90103.0,12290.0,102987.0,2479.0
204,0.6741037414793218,81906.0,13353.0,101615.0,4918.0
205,0.6345922999694443,64469.0,15135.0,103668.0,8567.0
206,0.6584770277688226,88403.0,15650.0,125485.0,5956.0
207,0.700015103753039,95065.0,12960.0,97222.0,3671.0
208,0.6549248901491375,70851.0,13592.0,100353.0,6126.0
209,0.697605968124788,100094.0,12683.0,108398.0,4818.0
210,0.6605783313910516,86443.0,15618.0,118470.0,2445.0
211,0.661057992672821,80315.0,15867.0,103895.0,4885.0
212,0.6638717899766262,77464.0,13945.0,102398.0,2486.0
213,0.6554438533990532,79199.0,15495.0,110216.0,8565.0
214,0.6504604241184344,83841.0,16621.0,122919.0,6062.0
215,0.6377460957695048,77716.0,18567.0,118420.0,3654.0
216,0.6632017354440622,79973.0,14220.0,107254.0,4916.0
217,0.6641589347932146,92544.0,16500.0,122573.0,10713.0
218,0.6710481261449435,96615.0,16689.0,120332.0,8306.0
219,0.6629514276883574,82774.0,14235.0,113296.0,1268.0
220,0.6477339690362672,85160.0,18974.0,119870.0,4816.0
221,0.6804700140925936,97858.0,14875.0,117175.0,5985.0
222,0.6615054594739053,83383.0,15698.0,110463.0,2466.0
223,0.6609540549777843,81254.0,15324.0,108232.0,7253.0
224,0.7013688265235933,95161.0,13191.0,95180.0,4903.0
225,0.6807694370103882,88252.0,14087.0,102798.0,9713.0
226,0.6755711671291104,93155.0,15831.0,111221.0,4823.0
227,0.6586560978411672,89330.0,17514.0,119482.0,4811.0
228,0.6714023967515104,84513.0,15287.0,102140.0,10943.0
229,0.6831502694148235,92286.0,14516.0,105510.0,3691.0
230,0.6816727797486621,109296.0,18654.0,121515.0,4756.0
231,0.6920199360964853,79857.0,11587.0,86324.0,7391.0
232,0.6493092878835529,80544.0,16926.0,115571.0,7234.0
233,0.6725715719110154,88964.0,14664.0,111645.0,7218.0
234,0.6388858661350489,81204.0,17389.0,131146.0,7221.0
235,0.6844803367276036,87215.0,13407.0,99421.0,11002.0
236,0.6849822698415725,90703.0,13080.0,106029.0,8477.0
237,0.6583982231064764,90638.0,16756.0,125822.0,5980.0
238,0.6911556787707108,87789.0,11805.0,99155.0,4890.0
239,0.6317585085606564,71381.0,17004.0,117966.0,8534.0
240,0.6640712178505437,87230.0,14596.0,119523.0,10714.0
241,0.6335851878841341,72462.0,16734.0,119390.0,6070.0
242,0.7042661416421951,99289.0,13592.0,96887.0,1304.0
243,0.6869656984071549,86706.0,12828.0,98037.0,4931.0
244,0.6672636103151862,88026.0,15641.0,112713.0,7227.0
245,0.6671246960682561,82547.0,13950.0,108730.0,7370.0
246,0.6771224199913942,92416.0,15852.0,107865.0,10781.0
247,0.65946601713485,83092.0,15266.0,114308.0,4892.0
248,0.6682601640278936,95075.0,18345.0,114590.0,7145.0
249,0.6618918649711377,82589.0,14326.0,113914.0,3691.0
250,0.6367901751956488,75922.0,15864.0,127740.0,15616.0
251,0.6841975284961421,90633.0,13809.0,104095.0,4857.0
252,0.6862261654747477,94853.0,14337.0,106988.0,6079.0
253,0.6543022319661953,84569.0,16722.0,118560.0,6070.0
254,0.6345731477510494,80452.0,18322.0,132067.0,7196.0
255,0.6916166458526367,87802.0,11698.0,99084.0,6107.0
256,0.6760239084262165,88537.0,13617.0,110658.0,10845.0
257,0.7037485251666037,100492.0,13112.0,100827.0,6067.0
258,0.6743176758890324,89418.0,14870.0,109540.0,4870.0
259,0.658619118603283,88269.0,16550.0,121254.0,3629.0
260,0.6536748781808338,83656.0,15535.0,122449.0,4825.0
261,0.671906854211854,89141.0,15274.0,110431.0,3668.0
262,0.6487099950334155,86307.0,18039.0,125188.0,4813.0
263,0.6701725729706697,86486.0,14600.0,110129.0,4925.0
264,0.6828072129181479,90809.0,13985.0,105329.0,7234.0
265,0.6810923958015765,78249.0,11720.0,93719.0,4955.0
266,0.6330266249021144,67023.0,16740.0,105233.0,4926.0
267,0.646451335096743,78725.0,16825.0,115783.0,2465.0
268,0.6774852339845525,93775.0,15646.0,110679.0,5981.0
269,0.6789721176571787,104166.0,16780.0,123187.0,7136.0
270,0.6604748917977157,81976.0,15014.0,111647.0,4900.0
271,0.6450460733030438,82888.0,17060.0,126973.0,4817.0
272,0.6734633685949113,95862.0,16464.0,116535.0,7224.0
273,0.6605826714594915,83262.0,15895.0,110601.0,4840.0
274,0.6535404053698342,87791.0,17795.0,122354.0,9563.0
275,0.6540214243513128,78133.0,14524.0,113837.0,6105.0
276,0.6766910082661639,91235.0,15695.0,106833.0,8317.0
277,0.6499535832789507,82279.0,17021.0,118294.0,3636.0
278,0.655262613492702,84310.0,16763.0,116452.0,6034.0
279,0.6598235861666062,88987.0,16764.0,120195.0,10754.0
280,0.6602779007738209,74936.0,14124.0,100648.0,7349.0
281,0.660856023309555,77979.0,13939.0,107142.0,6116.0
282,0.700128502047238,95232.0,13313.0,96121.0,7272.0
283,0.6799312413599935,93868.0,14211.0,113275.0,7212.0
284,0.6842162261026934,90509.0,13962.0,103293.0,2455.0
285,0.658671125851709,85780.0,17176.0,113227.0,4845.0
286,0.6518395158481365,88563.0,18814.0,122303.0,5968.0
287,0.6728645519442488,98857.0,17397.0,119364.0,3617.0
288,0.6690497042054655,89954.0,14286.0,119564.0,3647.0
289,0.6415950931403084,80454.0,18170.0,121313.0,4843.0
290,0.6887165862386814,82131.0,12521.0,89778.0,6177.0
291,0.6795258318943389,91895.0,14961.0,107414.0,7261.0
292,0.678397969282651,91704.0,13834.0,112710.0,10880.0
293,0.6934433508473322,102765.0,13889.0,113067.0,3638.0
294,0.6573336478211336,87685.0,16978.0,120041.0,4823.0
295,0.634068131794465,61486.0,13488.0,104032.0,6192.0
296,0.6478352895901481,85298.0,16151.0,132416.0,5975.0
297,0.6576430079069616,84124.0,16457.0,114040.0,3675.0
298,0.6618576850426753,90009.0,15974.0,122721.0,3663.0
299,0.6776780398677916,81779.0,12540.0,100525.0,8502.0
300,0.6993876304327312,92935.0,12642.0,95772.0,14594.0
301,0.6615511098931214,79391.0,14546.0,106758.0,4874.0
302,0.6848258706467661,103961.0,15544.0,119685.0,12972.0
303,0.6760892304893579,92618.0,15181.0,112081.0,8409.0
304,0.6911150543115956,90567.0,12589.0,100852.0,3688.0
305,0.6545267157258755,78386.0,15264.0,110593.0,3700.0
306,0.6778101260064595,92521.0,14345.0,112964.0,4829.0
307,0.6852252501416317,98605.0,15560.0,110008.0,2440.0
308,0.6633619023802487,87475.0,15617.0,116843.0,2454.0
309,0.6386706933150117,69523.0,15432.0,110079.0,6137.0
310,0.6681526682159024,77298.0,13477.0,98996.0,4960.0
311,0.6639554243530179,96066.0,17089.0,127694.0,11848.0
312,0.6787864148026475,88367.0,14353.0,104270.0,3664.0
313,0.6281982442898897,66979.0,16363.0,114071.0,3688.0
314,0.6485464367284018,85705.0,17674.0,125610.0,7161.0
315,0.6633048951392816,81856.0,15435.0,106074.0,10834.0
316,0.6856263396893445,85174.0,12084.0,99616.0,3687.0
317,0.6750643976183438,99140.0,16226.0,121444.0,7179.0
318,0.6527142731954246,73919.0,14668.0,105406.0,2508.0
319,0.6606079802835969,91522.0,17492.0,121454.0,4843.0
320,0.6728263433932816,92634.0,16448.0,111330.0,3647.0
321,0.665813182830218,77333.0,13286.0,102511.0,7300.0
322,0.6617657287935172,68566.0,12751.0,91201.0,6164.0
323,0.6667537470388983,89879.0,14558.0,121408.0,6054.0
324,0.6761509286524295,87891.0,13952.0,108031.0,4850.0
325,0.6971792744873352,107057.0,14826.0,111993.0,3607.0
326,0.6588801032338524,90864.0,17483.0,122585.0,2464.0
327,0.6558167273730956,78400.0,15173.0,109316.0,9770.0
328,0.6728466599190284,83382.0,15073.0,99145.0,1267.0
329,0.6750060906735178,95179.0,16162.0,114414.0,7180.0
330,0.6676624229722544,91290.0,16250.0,116243.0,8443.0
331,0.6583681008607312,71167.0,12179.0,102891.0,2523.0
332,0.6716059911518576,85220.0,14391.0,106760.0,7239.0
333,0.6426121514402211,77609.0,16820.0,118698.0,3664.0
334,0.6672228703728826,88511.0,14551.0,118080.0,6027.0
335,0.6694519576691789,78262.0,13733.0,98410.0,6132.0
336,0.6653003235717976,89444.0,16493.0,114725.0,2491.0
337,0.6812782276661251,103491.0,16232.0,120954.0,6009.0
338,0.6840809372666169,92900.0,14025.0,107315.0,4863.0
339,0.6396713800043088,66591.0,13429.0,110291.0,8538.0
340,0.6491071619283594,70455.0,14609.0,102204.0,12212.0
341,0.6427953765889373,76584.0,17136.0,114438.0,10967.0
342,0.6917999723001281,101681.0,13051.0,116316.0,6021.0
343,0.6422628610960662,78820.0,16306.0,124587.0,8473.0
344,0.7024709323547591,96530.0,13327.0,95612.0,4855.0
345,0.6843948112747489,89872.0,14248.0,100940.0,4953.0
346,0.696371054820138,99372.0,13896.0,104371.0,10890.0
347,0.6436684723726978,82711.0,16408.0,131631.0,1252.0
348,0.6787971412864211,96946.0,15638.0,114791.0,3642.0
349,0.6433009104119095,73294.0,15307.0,113725.0,3689.0
350,0.6559979201214199,82499.0,15896.0,115079.0,8430.0
351,0.6860293778003603,95374.0,14827.0,106289.0,6062.0
352,0.6538522886879312,84876.0,15428.0,125393.0,7188.0
353,0.6363243746924503,67769.0,15686.0,107571.0,4917.0
354,0.6462866220209149,81202.0,18029.0,116691.0,6059.0
355,0.6547543984096542,88863.0,18178.0,121337.0,4782.0
356,0.6621339363134219,82883.0,15195.0,110663.0,4845.0
357,0.664799637576706,88892.0,16865.0,112772.0,7195.0
358,0.661695507162942,83040.0,15070.0,112069.0,3678.0
359,0.7195217442008985,89179.0,10120.0,80772.0,4961.0
360,0.6930846968471719,93457.0,13708.0,99348.0,7290.0
361,0.6874615231618727,92951.0,13780.0,104435.0,3652.0
362,0.6638840027834693,82189.0,14362.0,110385.0,6047.0
363,0.6635773936888464,76538.0,13545.0,102465.0,6150.0
364,0.6603210044477059,87576.0,15917.0,119993.0,4824.0
365,0.6678824617281414,87781.0,15885.0,110460.0,6025.0
366,0.696668769459311,90201.0,12885.0,93478.0,6143.0
367,0.6582816938724444,78934.0,14413.0,110470.0,4900.0
368,0.6636521972132905,101697.0,18635.0,133444.0,11782.0
369,0.7058498228274979,113671.0,15029.0,110897.0,5988.0
370,0.66300802512396,75308.0,13437.0,101034.0,6147.0
371,0.6543748127115439,78703.0,15853.0,109007.0,6098.0
372,0.6957153367168508,84925.0,11502.0,91149.0,4920.0
373,0.6604476827871695,76128.0,15043.0,99187.0,3699.0
374,0.6581148610393127,79192.0,14961.0,108962.0,10936.0
375,0.6839811070545669,107285.0,17383.0,119656.0,3623.0
376,0.644064619392547,79267.0,19322.0,109460.0,4888.0
377,0.6712489526863941,73242.0,11516.0,95465.0,4946.0
378,0.6944608772010907,98545.0,14394.0,103431.0,3647.0
379,0.6328848792711095,82491.0,20126.0,132041.0,4801.0
380,0.6770907334261601,87336.0,12552.0,111258.0,4902.0
381,0.6919245417471147,93504.0,13782.0,100405.0,6094.0
382,0.6505550069537434,73317.0,15076.0,105028.0,4930.0
383,0.697276285506262,93761.0,13017.0,97869.0,7254.0
384,0.6570867331520097,83089.0,15515.0,116481.0,8462.0
385,0.7141098730240996,82960.0,10250.0,76586.0,7501.0
386,0.6626236937420932,92130.0,17059.0,121623.0,3610.0
387,0.6778913494219059,85536.0,14668.0,98985.0,7277.0
388,0.6582103481312702,77979.0,14237.0,109231.0,8508.0
389,0.6796927972805598,96065.0,16561.0,108596.0,10835.0
390,0.6988856979983437,85045.0,11081.0,89820.0,4918.0
391,0.6544376823169885,88046.0,16891.0,125431.0,8387.0
392,0.647238167666152,83360.0,19082.0,115837.0,9634.0
393,0.6972181494539766,93636.0,13199.0,97094.0,8450.0
394,0.7066083448219933,92443.0,10917.0,93936.0,6126.0
395,0.6850042173242569,102429.0,15571.0,116746.0,4800.0
396,0.6568823549848868,78287.0,15070.0,108122.0,2478.0
397,0.6836857380680792,100924.0,17509.0,108626.0,4836.0
398,0.6573156540751525,74083.0,13788.0,103766.0,7336.0
399,0.6653667173088655,101125.0,18184.0,131470.0,3592.0
400,0.6417777170668528,72081.0,16034.0,109543.0,4922.0
401,0.7014477605190028,91428.0,11253.0,96316.0,1279.0
402,0.676730547037631,86438.0,13935.0,104750.0,4869.0
403,0.6685424230534268,82002.0,14133.0,105206.0,2461.0
404,0.6397843706988836,70358.0,15515.0,110297.0,4902.0
405,0.7031054465101072,83467.0,11406.0,82525.0,4963.0
406,0.6777204611558403,79493.0,12036.0,98255.0,3719.0
407,0.6710689783052105,89610.0,15804.0,110306.0,12002.0
408,0.6902849912757772,86943.0,12349.0,96714.0,13440.0
409,0.6322283753598608,71131.0,17025.0,116437.0,9638.0
410,0.614153377366645,71583.0,19285.0,138201.0,7135.0
411,0.6642453195469246,72638.0,12403.0,98328.0,6184.0
412,0.661797299002903,78859.0,14763.0,104453.0,8531.0
413,0.6704049872838951,90571.0,16331.0,110932.0,7232.0
414,0.6648315413587091,80810.0,13325.0,110574.0,8574.0
415,0.6493249630365756,77265.0,15658.0,113362.0,7387.0
416,0.6795237744917727,86685.0,13477.0,103733.0,4878.0
417,0.6825811911268954,93154.0,14188.0,108907.0,4856.0
418,0.6798011330322158,107073.0,18143.0,122085.0,7089.0
419,0.6468478091646629,86787.0,18874.0,125575.0,8404.0
420,0.6487561334641806,75576.0,14943.0,113281.0,6115.0
421,0.6490693426299577,62260.0,12317.0,92939.0,6225.0
422,0.6800170789953182,86259.0,13742.0,101416.0,3660.0
423,0.6572921675983076,89071.0,17767.0,119823.0,9539.0
424,0.6486915282726801,86939.0,17586.0,128686.0,9510.0
425,0.6654129698129801,77562.0,13615.0,102118.0,8534.0
426,0.6639651203966006,91337.0,17251.0,117332.0,7164.0
427,0.6231507027644447,79865.0,21213.0,137053.0,10791.0
428,0.6680769954397627,91058.0,16017.0,116159.0,6036.0
429,0.6705099345140646,87961.0,14639.0,112408.0,4845.0
430,0.6400404448938322,82055.0,19176.0,123272.0,3641.0
431,0.6534610216543901,86572.0,17362.0,121563.0,8373.0
432,0.6752104573940698,89589.0,14662.0,109569.0,4883.0
433,0.6747720595684328,82709.0,13702.0,101009.0,10999.0
434,0.6494049447361621,77568.0,16280.0,111259.0,3710.0
435,0.699838127314966,99279.0,13602.0,101485.0,4879.0
436,0.6472149471518099,79300.0,16345.0,118175.0,7224.0
437,0.7061324037962237,85921.0,11292.0,83809.0,12326.0
438,0.6947496947496947,95779.0,13796.0,100908.0,6130.0
439,0.6789885278333049,82238.0,12934.0,98427.0,3695.0
440,0.6261894060643266,61284.0,15239.0,105921.0,4966.0
441,0.6618549021041663,86947.0,16118.0,115739.0,8416.0
442,0.6573499430353181,77554.0,14575.0,107995.0,1251.0
443,0.659144380314579,90096.0,17854.0,119020.0,13022.0
444,0.6476924618511838,78040.0,16135.0,115399.0,7200.0
445,0.6810172072890504,94214.0,12917.0,117425.0,11992.0
446,0.6891823710327578,82854.0,12362.0,91091.0,6147.0
447,0.654097872973375,80708.0,16476.0,111229.0,1283.0
448,0.6508776059674263,75418.0,13888.0,114601.0,10996.0
449,0.6430691535100546,84534.0,18980.0,125585.0,7200.0
450,0.6879822340046691,89355.0,13341.0,99488.0,6093.0
